Team,Matches,Won,Drawn,Lost,GF,GA,GD,Points,Rank
Mallorca,28,3,22,3,20,24,-4,31,13
Sevilla FC,28,3,19,6,30,37,-7,28,14
Almeria,28,3,16,9,42,34,8,25,15
Celta de Vigo,28,3,16,9,29,49,-20,25,16
Getafe,28,2,17,9,26,34,-8,23,17
Valladolid,28,1,14,13,24,32,-8,17,18
Cadiz,28,1,9,18,27,43,-16,12,19
Elche,28,0,4,24,17,52,-35,4,20
FC Barcelona,29,29,0,0,48,8,40,87,1
Real Madrid,29,24,3,2,52,22,30,75,2
Athletico Madrid,29,21,6,2,40,22,18,69,3
Real Sociedad,29,16,11,2,38,31,7,59,4
Athletic Bilbao,29,13,14,2,64,24,40,53,5
Real Betis,29,10,16,3,31,29,2,46,6
Valencia,29,10,15,4,45,33,12,45,7
Vallecano,29,10,15,4,33,32,1,45,8
Girona,29,9,13,7,51,40,11,40,9
Villarreal,29,7,19,3,28,34,-6,40,10
Osasuna,29,6,20,3,33,25,8,38,11
Espanyol Barcelona,29,5,17,7,26,40,-14,32,12
Mallorca,29,3,23,3,20,25,-5,32,13
Sevilla FC,29,3,19,7,31,40,-9,28,14
Almeria,29,3,17,9,45,35,10,26,15
Celta de Vigo,29,3,16,10,30,51,-21,25,16
Getafe,29,2,17,10,27,35,-8,23,17
Valladolid,29,1,14,14,24,33,-9,17,18
Cadiz,29,1,9,19,27,45,-18,12,19
Elche,29,0,4,25,18,54,-36,4,20
FC Barcelona,30,30,0,0,48,8,40,90,1
Real Madrid,30,25,3,2,55,23,32,78,2
Athletico Madrid,30,22,6,2,40,23,17,72,3
Real Sociedad,30,17,11,2,40,33,7,62,4
Athletic Bilbao,30,13,15,2,65,26,39,54,5
Real Betis,30,10,17,3,31,31,0,47,6
Valencia,30,10,16,4,46,33,13,46,7
Vallecano,30,10,16,4,33,34,-1,46,8
Villarreal,30,8,19,3,28,35,-7,43,9
Girona,30,9,14,7,51,43,8,41,10
Osasuna,30,6,21,3,34,27,7,39,11
Espanyol Barcelona,30,5,18,7,30,41,-11,33,12
Mallorca,30,3,23,4,20,26,-6,32,13
Sevilla FC,30,3,20,7,33,40,-7,29,14
Almeria,30,3,18,9,45,36,9,27,15
Celta de Vigo,30,3,17,10,31,54,-23,26,16
Getafe,30,2,18,10,28,36,-8,24,17
Valladolid,30,1,14,15,24,33,-9,17,18
Cadiz,30,1,9,20,27,45,-18,12,19
Elche,30,0,4,26,20,54,-34,4,20
FC Barcelona,31,31,0,0,49,9,40,93,1
Real Madrid,31,26,3,2,55,23,32,81,2
Athletico Madrid,31,22,7,2,40,26,14,73,3
Real Sociedad,31,18,11,2,41,34,7,65,4
Athletic Bilbao,31,13,16,2,66,26,40,55,5
Real Betis,31,10,18,3,33,32,1,48,6
Valencia,31,10,17,4,46,34,12,47,7
Vallecano,31,10,17,4,33,35,-2,47,8
Villarreal,31,9,19,3,29,37,-8,46,9
Girona,31,9,15,7,51,45,6,42,10
Osasuna,31,6,22,3,37,27,10,40,11
Espanyol Barcelona,31,5,19,7,30,42,-12,34,12
Mallorca,31,3,24,4,21,26,-5,33,13
Sevilla FC,31,3,21,7,35,40,-5,30,14
Almeria,31,3,19,9,46,36,10,28,15
Celta de Vigo,31,3,18,10,32,54,-22,27,16
Getafe,31,2,19,10,29,36,-7,25,17
Valladolid,31,1,14,16,25,35,-10,17,18
Cadiz,31,1,9,21,27,46,-19,12,19
Elche,31,0,4,27,20,55,-35,4,20
FC Barcelona,32,32,0,0,49,9,40,96,1
Real Madrid,32,27,3,2,55,23,32,84,2
Athletico Madrid,32,22,8,2,42,26,16,74,3
Real Sociedad,32,18,12,2,41,36,5,66,4
Athletic Bilbao,32,13,16,3,68,27,41,55,5
Real Betis,32,10,18,4,33,33,0,48,6
Vallecano,32,10,18,4,35,37,-2,48,7
Valencia,32,10,17,5,46,36,10,47,8
Villarreal,32,9,20,3,30,38,-8,47,9
Girona,32,10,15,7,54,47,7,45,10
Osasuna,32,6,22,4,37,28,9,40,11
Espanyol Barcelona,32,5,19,8,30,44,-14,34,12
Mallorca,32,3,24,5,21,26,-5,33,13
Sevilla FC,32,3,21,8,35,42,-7,30,14
Almeria,32,3,19,10,49,38,11,28,15
Celta de Vigo,32,3,18,11,32,55,-23,27,16
Getafe,32,2,19,11,29,38,-9,25,17
Valladolid,32,1,14,17,25,35,-10,17,18
Cadiz,32,1,9,22,29,49,-20,12,19
Elche,32,0,4,28,21,58,-37,4,20
FC Barcelona,33,33,0,0,52,9,43,99,1
Real Madrid,33,28,3,2,56,24,32,87,2
Athletico Madrid,33,22,9,2,45,26,19,75,3
Real Sociedad,33,18,13,2,42,36,6,67,4
Athletic Bilbao,33,13,17,3,68,28,40,56,5
Vallecano,33,11,18,4,37,37,0,51,6
Real Betis,33,10,19,4,34,35,-1,49,7
Villarreal,33,9,21,3,31,39,-8,48,8
Valencia,33,10,17,6,47,36,11,47,9
Girona,33,10,16,7,55,47,8,46,10
Osasuna,33,6,22,5,37,29,8,40,11
Espanyol Barcelona,33,5,19,9,31,47,-16,34,12
Mallorca,33,3,24,6,21,26,-5,33,13
Sevilla FC,33,3,21,9,35,42,-7,30,14
Almeria,33,3,19,11,51,39,12,28,15
Celta de Vigo,33,3,18,12,32,58,-26,27,16
Getafe,33,2,19,12,29,39,-10,25,17
Valladolid,33,1,14,18,25,36,-11,17,18
Cadiz,33,1,9,23,30,54,-24,12,19
Elche,33,0,4,29,21,61,-40,4,20
FC Barcelona,34,34,0,0,56,9,47,102,1
Real Madrid,34,29,3,2,60,24,36,90,2
Athletico Madrid,34,23,9,2,47,27,20,78,3
Real Sociedad,34,19,13,2,42,38,4,70,4
Athletic Bilbao,34,14,17,3,68,28,40,59,5
Vallecano,34,12,18,4,40,38,2,54,6
Real Betis,34,11,19,4,37,35,2,52,7
Valencia,34,11,17,6,47,37,10,50,8
Villarreal,34,9,22,3,31,41,-10,49,9
Girona,34,10,16,8,55,49,6,46,10
Osasuna,34,7,22,5,37,29,8,43,11
Espanyol Barcelona,34,6,19,9,32,47,-15,37,12
Mallorca,34,4,24,6,22,26,-4,36,13
Sevilla FC,34,4,21,9,38,43,-5,33,14
Almeria,34,4,19,11,51,42,9,31,15
Celta de Vigo,34,3,19,12,34,58,-24,28,16
Getafe,34,2,20,12,29,40,-11,26,17
Valladolid,34,1,15,18,26,37,-11,18,18
Cadiz,34,1,10,23,30,54,-24,13,19
Elche,34,0,4,30,21,61,-40,4,20
FC Barcelona,35,35,0,0,56,9,47,105,1
Real Madrid,35,30,3,2,62,25,37,93,2
Athletico Madrid,35,23,10,2,50,27,23,79,3
Real Sociedad,35,19,14,2,44,38,6,71,4
Athletic Bilbao,35,14,18,3,70,28,42,60,5
Vallecano,35,12,18,5,42,41,1,54,6
Real Betis,35,11,20,4,37,37,0,53,7
Villarreal,35,10,22,3,33,41,-8,52,8
Valencia,35,11,18,6,50,38,12,51,9
Girona,35,10,17,8,55,51,4,47,10
Osasuna,35,7,23,5,37,35,2,44,11
Espanyol Barcelona,35,6,19,10,34,49,-15,37,12
Mallorca,35,4,25,6,24,27,-3,37,13
Sevilla FC,35,4,21,10,41,48,-7,33,14
Almeria,35,4,19,12,51,43,8,31,15
Celta de Vigo,35,3,19,13,34,59,-25,28,16
Getafe,35,2,20,13,30,44,-14,26,17
Valladolid,35,1,15,19,28,39,-11,18,18
Cadiz,35,1,10,24,32,55,-23,13,19
Elche,35,0,4,31,23,64,-41,4,20
FC Barcelona,36,36,0,0,56,9,47,108,1
Real Madrid,36,31,3,2,65,26,39,96,2
Athletico Madrid,36,23,11,2,51,27,24,80,3
Real Sociedad,36,19,15,2,46,40,6,72,4
Athletic Bilbao,36,14,19,3,70,30,40,61,5
Vallecano,36,12,19,5,43,42,1,55,6
Villarreal,36,11,22,3,35,42,-7,55,7
Real Betis,36,11,21,4,37,37,0,54,8
Valencia,36,11,19,6,50,38,12,52,9
Girona,36,10,17,9,56,54,2,47,10
Osasuna,36,7,24,5,38,36,2,45,11
Mallorca,36,4,26,6,26,27,-1,38,12
Espanyol Barcelona,36,6,19,11,36,49,-13,37,13
Sevilla FC,36,4,21,11,43,50,-7,33,14
Almeria,36,4,19,13,52,46,6,31,15
Celta de Vigo,36,3,19,14,35,60,-25,28,16
Getafe,36,2,20,14,31,44,-13,26,17
Valladolid,36,1,15,20,28,43,-15,18,18
Cadiz,36,1,10,25,33,56,-23,13,19
Elche,36,0,4,32,23,66,-43,4,20
FC Barcelona,37,37,0,0,57,10,47,111,1
Real Madrid,37,32,3,2,67,27,40,99,2
Athletico Madrid,37,23,11,3,51,27,24,80,3
Real Sociedad,37,19,15,3,47,41,6,72,4
Athletic Bilbao,37,14,19,4,72,33,39,61,5
Villarreal,37,11,23,3,36,44,-8,56,6
Vallecano,37,12,19,6,44,45,-1,55,7
Real Betis,37,11,21,5,37,39,-2,54,8
Valencia,37,11,19,7,50,39,11,52,9
Girona,37,10,17,10,57,56,1,47,10
Osasuna,37,7,24,6,38,37,1,45,11
Mallorca,37,4,26,7,26,27,-1,38,12
Espanyol Barcelona,37,6,19,12,36,51,-15,37,13
Sevilla FC,37,4,21,12,44,53,-9,33,14
Almeria,37,4,19,14,53,48,5,31,15
Celta de Vigo,37,3,19,15,36,64,-28,28,16
Getafe,37,2,20,15,31,47,-16,26,17
Valladolid,37,1,15,21,28,46,-18,18,18
Cadiz,37,1,10,26,33,57,-24,13,19
Elche,37,0,4,33,23,70,-47,4,20
FC Barcelona,38,38,0,0,59,10,49,114,1
Real Madrid,38,32,4,2,69,27,42,100,2
Athletico Madrid,38,23,12,3,52,28,24,81,3
Real Sociedad,38,19,16,3,49,41,8,73,4
Athletic Bilbao,38,14,20,4,72,34,38,62,5
Villarreal,38,11,24,3,36,46,-10,57,6
Vallecano,38,12,20,6,46,46,0,56,7
Real Betis,38,11,22,5,39,42,-3,55,8
Valencia,38,11,20,7,51,42,9,53,9
Girona,38,10,17,11,58,58,0,47,10
Osasuna,38,7,25,6,38,38,0,46,11
Mallorca,38,4,27,7,27,28,-1,39,12
Espanyol Barcelona,38,6,19,13,37,51,-14,37,13
Sevilla FC,38,4,21,13,46,54,-8,33,14
Almeria,38,4,19,15,53,50,3,31,15
Celta de Vigo,38,3,19,16,38,65,-27,28,16
Getafe,38,2,20,16,31,48,-17,26,17
Valladolid,38,1,15,22,29,47,-18,18,18
Cadiz,38,1,10,27,34,60,-26,13,19
Elche,38,0,4,34,23,72,-49,4,20
