Team,Matches,Won,Drawn,Lost,GF,GA,GD,Points,Rank
Cruzeiro Esporte Clube,25,17,8,0,35,19,16,59,2
Vasco da Gama,25,16,8,1,36,20,16,56,3
Gremio Porto Alegre,25,13,11,1,29,17,12,50,4
Sport Club Recife,25,13,10,2,31,21,10,49,5
Criciuma Esporte Clube,25,12,10,3,23,14,9,46,6
Chapecoense,25,8,14,3,30,19,11,38,7
Londrina Esporte Clube,25,8,14,3,29,23,6,38,8
Ituano - SP,25,8,12,5,20,23,-3,36,9
Ponte Preta,25,7,15,3,26,30,-4,36,10
Sampaio Correa FC,25,8,10,7,30,24,6,34,11
Tombense - MG,25,6,14,5,30,18,12,32,12
Vila Nova FC GO,25,4,18,3,20,17,3,30,13
Brusque - SC,25,1,17,7,10,22,-12,20,14
Guarani FC,25,2,13,10,15,17,-2,19,15
Gremio Novorizontino,25,3,7,15,24,26,-2,16,16
Clube de Regatas Brasil,25,2,10,13,20,29,-9,16,17
Centro Sportivo Alagoano,25,1,10,14,17,28,-11,13,18
Clube Nautico,25,1,9,15,19,40,-21,12,19
Operario Ferroviario ,25,0,11,14,20,35,-15,11,20
Cruzeiro Esporte Clube,26,18,8,0,36,20,16,62,1
Esporte Clube Bahia,26,17,9,0,40,20,20,60,2
Vasco da Gama,26,16,9,1,36,23,13,57,3
Gremio Porto Alegre,26,14,11,1,29,17,12,53,4
Sport Club Recife,26,13,11,2,33,21,12,50,5
Criciuma Esporte Clube,26,13,10,3,24,14,10,49,6
Londrina Esporte Clube,26,9,14,3,31,26,5,41,7
Chapecoense,26,8,14,4,32,20,12,38,8
Ituano - SP,26,8,13,5,22,25,-3,37,9
Ponte Preta,26,7,16,3,26,32,-6,37,10
Sampaio Correa FC,26,8,11,7,31,26,5,35,11
Tombense - MG,26,6,14,6,30,19,11,32,12
Vila Nova FC GO,26,4,19,3,21,17,4,31,13
Guarani FC,26,2,14,10,15,17,-2,20,14
Brusque - SC,26,1,17,8,10,24,-14,20,15
Gremio Novorizontino,26,4,7,15,27,28,-1,19,16
Clube de Regatas Brasil,26,2,11,13,23,29,-6,17,17
Centro Sportivo Alagoano,26,1,11,14,19,31,-12,14,18
Operario Ferroviario ,26,1,11,14,21,35,-14,14,19
Clube Nautico,26,1,10,15,22,40,-18,13,20
Cruzeiro Esporte Clube,27,19,8,0,41,20,21,65,1
Esporte Clube Bahia,27,17,10,0,41,22,19,61,2
Vasco da Gama,27,16,10,1,37,25,12,58,3
Gremio Porto Alegre,27,15,11,1,30,18,12,56,4
Criciuma Esporte Clube,27,14,10,3,25,16,9,52,5
Sport Club Recife,27,13,12,2,33,21,12,51,6
Londrina Esporte Clube,27,9,15,3,31,27,4,42,7
Ituano - SP,27,9,13,5,23,26,-3,40,8
Chapecoense,27,8,15,4,32,21,11,39,9
Ponte Preta,27,7,17,3,29,34,-5,38,10
Sampaio Correa FC,27,8,12,7,31,28,3,36,11
Vila Nova FC GO,27,5,19,3,21,18,3,34,12
Tombense - MG,27,6,14,7,30,20,10,32,13
Gremio Novorizontino,27,5,7,15,28,29,-1,22,14
Guarani FC,27,2,15,10,15,18,-3,21,15
Brusque - SC,27,1,17,9,11,24,-13,20,16
Clube de Regatas Brasil,27,2,12,13,23,31,-8,18,17
Centro Sportivo Alagoano,27,1,12,14,20,31,-11,15,18
Operario Ferroviario ,27,1,12,14,21,35,-14,15,19
Clube Nautico,27,1,11,15,22,41,-19,14,20
Cruzeiro Esporte Clube,28,20,8,0,44,20,24,68,1
Esporte Clube Bahia,28,17,10,1,41,24,17,61,2
Gremio Porto Alegre,28,16,11,1,31,19,12,59,3
Vasco da Gama,28,16,10,2,37,27,10,58,4
Criciuma Esporte Clube,28,15,10,3,26,16,10,55,5
Sport Club Recife,28,13,12,3,33,22,11,51,6
Ituano - SP,28,10,13,5,26,26,0,43,7
Londrina Esporte Clube,28,9,15,4,31,29,2,42,8
Sampaio Correa FC,28,9,12,7,34,29,5,39,9
Chapecoense,28,8,15,5,33,23,10,39,10
Ponte Preta,28,7,17,4,29,36,-7,38,11
Vila Nova FC GO,28,5,19,4,22,19,3,34,12
Tombense - MG,28,6,14,8,30,21,9,32,13
Gremio Novorizontino,28,6,7,15,29,29,0,25,14
Guarani FC,28,2,16,10,15,19,-4,22,15
Brusque - SC,28,1,17,10,12,26,-14,20,16
Clube de Regatas Brasil,28,2,13,13,24,32,-8,19,17
Centro Sportivo Alagoano,28,1,13,14,21,32,-11,16,18
Operario Ferroviario ,28,1,13,14,23,39,-16,16,19
Clube Nautico,28,1,12,15,22,43,-21,15,20
Cruzeiro Esporte Clube,29,20,9,0,45,24,21,69,1
Esporte Clube Bahia,29,17,11,1,41,25,16,62,2
Gremio Porto Alegre,29,17,11,1,31,20,11,62,3
Criciuma Esporte Clube,29,16,10,3,27,17,10,58,4
Vasco da Gama,29,16,10,3,37,28,9,58,5
Sport Club Recife,29,13,12,4,34,22,12,51,6
Ituano - SP,29,11,13,5,26,26,0,46,7
Sampaio Correa FC,29,10,12,7,36,29,7,42,8
Londrina Esporte Clube,29,9,15,5,32,32,0,42,9
Chapecoense,29,8,15,6,33,23,10,39,10
Ponte Preta,29,7,17,5,29,37,-8,38,11
Vila Nova FC GO,29,5,19,5,22,19,3,34,12
Tombense - MG,29,6,14,9,30,22,8,32,13
Gremio Novorizontino,29,6,8,15,30,30,0,26,14
Guarani FC,29,3,16,10,21,19,2,25,15
Clube de Regatas Brasil,29,2,14,13,24,33,-9,20,16
Brusque - SC,29,1,17,11,12,26,-14,20,17
Centro Sportivo Alagoano,29,1,14,14,21,32,-11,17,18
Operario Ferroviario ,29,1,14,14,26,40,-14,17,19
Clube Nautico,29,1,13,15,24,45,-21,16,20
Cruzeiro Esporte Clube,30,20,10,0,45,26,19,70,1
Gremio Porto Alegre,30,18,11,1,31,20,11,65,2
Esporte Clube Bahia,30,17,11,2,43,25,18,62,3
Criciuma Esporte Clube,30,16,10,4,28,17,11,58,4
Vasco da Gama,30,16,10,4,38,30,8,58,5
Sport Club Recife,30,13,12,5,34,24,10,51,6
Ituano - SP,30,12,13,5,28,26,2,49,7
Sampaio Correa FC,30,11,12,7,36,31,5,45,8
Londrina Esporte Clube,30,9,15,6,32,33,-1,42,9
Chapecoense,30,8,15,7,33,24,9,39,10
Ponte Preta,30,7,17,6,29,39,-10,38,11
Vila Nova FC GO,30,5,19,6,22,21,1,34,12
Tombense - MG,30,6,14,10,31,24,7,32,13
Guarani FC,30,4,16,10,24,20,4,28,14
Gremio Novorizontino,30,6,9,15,33,30,3,27,15
Clube de Regatas Brasil,30,3,14,13,25,33,-8,23,16
Brusque - SC,30,1,17,12,12,29,-17,20,17
Centro Sportivo Alagoano,30,1,15,14,21,33,-12,18,18
Operario Ferroviario ,30,1,15,14,27,42,-15,18,19
Clube Nautico,30,1,14,15,24,46,-22,17,20
Cruzeiro Esporte Clube,31,21,10,0,47,26,21,73,1
Gremio Porto Alegre,31,19,11,1,33,21,12,68,2
Esporte Clube Bahia,31,18,11,2,43,26,17,65,3
Criciuma Esporte Clube,31,16,11,4,31,18,13,59,4
Vasco da Gama,31,16,11,4,39,30,9,59,5
Sport Club Recife,31,13,13,5,36,26,10,52,6
Ituano - SP,31,13,13,5,29,26,3,52,7
Sampaio Correa FC,31,12,12,7,38,31,7,48,8
Londrina Esporte Clube,31,9,16,6,33,33,0,43,9
Chapecoense,31,8,16,7,33,25,8,40,10
Ponte Preta,31,7,18,6,30,41,-11,39,11
Vila Nova FC GO,31,5,20,6,25,22,3,35,12
Tombense - MG,31,6,15,10,31,26,5,33,13
Guarani FC,31,4,17,10,26,21,5,29,14
Gremio Novorizontino,31,6,10,15,33,30,3,28,15
Clube de Regatas Brasil,31,4,14,13,26,34,-8,26,16
Centro Sportivo Alagoano,31,2,15,14,23,33,-10,21,17
Brusque - SC,31,1,18,12,13,29,-16,21,18
Operario Ferroviario ,31,1,16,14,29,44,-15,19,19
Clube Nautico,31,1,15,15,24,47,-23,18,20
Cruzeiro Esporte Clube,32,22,10,0,50,26,24,76,1
Gremio Porto Alegre,32,20,11,1,33,21,12,71,2
Esporte Clube Bahia,32,18,12,2,44,27,17,66,3
Criciuma Esporte Clube,32,16,12,4,32,20,12,60,4
Vasco da Gama,32,16,12,4,40,31,9,60,5
Ituano - SP,32,14,13,5,31,27,4,55,6
Sport Club Recife,32,13,14,5,37,26,11,53,7
Sampaio Correa FC,32,13,12,7,41,31,10,51,8
Londrina Esporte Clube,32,9,17,6,33,34,-1,44,9
Chapecoense,32,8,17,7,33,25,8,41,10
Ponte Preta,32,7,19,6,31,44,-13,40,11
Vila Nova FC GO,32,5,21,6,25,22,3,36,12
Tombense - MG,32,6,16,10,34,26,8,34,13
Gremio Novorizontino,32,7,10,15,35,30,5,31,14
Guarani FC,32,4,18,10,27,21,6,30,15
Clube de Regatas Brasil,32,4,15,13,27,34,-7,27,16
Centro Sportivo Alagoano,32,3,15,14,25,34,-9,24,17
Brusque - SC,32,1,19,12,13,30,-17,22,18
Operario Ferroviario ,32,1,17,14,30,44,-14,20,19
Clube Nautico,32,1,15,16,24,48,-24,18,20
Cruzeiro Esporte Clube,33,22,11,0,50,26,24,77,1
Gremio Porto Alegre,33,20,12,1,35,23,12,72,2
Esporte Clube Bahia,33,18,13,2,44,28,16,67,3
Criciuma Esporte Clube,33,16,13,4,33,20,13,61,4
Vasco da Gama,33,16,12,5,40,31,9,60,5
Ituano - SP,33,15,13,5,32,28,4,58,6
Sampaio Correa FC,33,14,12,7,41,31,10,54,7
Sport Club Recife,33,13,14,6,37,28,9,53,8
Londrina Esporte Clube,33,9,17,7,35,36,-1,44,9
Chapecoense,33,8,17,8,34,26,8,41,10
Ponte Preta,33,7,19,7,31,45,-14,40,11
Vila Nova FC GO,33,5,21,7,27,23,4,36,12
Gremio Novorizontino,33,8,10,15,37,31,6,34,13
Tombense - MG,33,6,16,11,34,26,8,34,14
Guarani FC,33,5,18,10,28,21,7,33,15
Clube de Regatas Brasil,33,4,16,13,30,37,-7,28,16
Centro Sportivo Alagoano,33,3,16,14,25,34,-9,25,17
Brusque - SC,33,1,19,13,13,33,-20,22,18
Operario Ferroviario ,33,1,17,15,30,47,-17,20,19
Clube Nautico,33,1,15,17,25,49,-24,18,20
Cruzeiro Esporte Clube,34,22,12,0,50,27,23,78,1
Gremio Porto Alegre,34,20,13,1,37,23,14,73,2
Esporte Clube Bahia,34,18,14,2,47,28,19,68,3
Criciuma Esporte Clube,34,16,14,4,35,21,14,62,4
Vasco da Gama,34,16,12,6,41,34,7,60,5
Ituano - SP,34,15,13,6,34,28,6,58,6
Sampaio Correa FC,34,15,12,7,42,32,10,57,7
Sport Club Recife,34,13,14,7,37,29,8,53,8
Londrina Esporte Clube,34,9,17,8,37,38,-1,44,9
Chapecoense,34,8,17,9,34,27,7,41,10
Ponte Preta,34,7,19,8,31,46,-15,40,11
Guarani FC,34,6,18,10,29,21,8,36,12
Vila Nova FC GO,34,5,21,8,27,23,4,36,13
Gremio Novorizontino,34,8,11,15,38,32,6,35,14
Tombense - MG,34,6,16,12,36,29,7,34,15
Clube de Regatas Brasil,34,4,17,13,31,37,-6,29,16
Centro Sportivo Alagoano,34,3,17,14,26,34,-8,26,17
Brusque - SC,34,1,19,14,13,33,-20,22,18
Operario Ferroviario ,34,1,17,16,30,49,-19,20,19
Clube Nautico,34,1,15,18,26,52,-26,18,20
Cruzeiro Esporte Clube,35,22,13,0,50,27,23,79,1
Gremio Porto Alegre,35,20,14,1,38,23,15,74,2
Esporte Clube Bahia,35,18,15,2,47,29,18,69,3
Criciuma Esporte Clube,35,16,15,4,36,21,15,63,4
Vasco da Gama,35,16,13,6,41,35,6,61,5
Ituano - SP,35,15,14,6,35,30,5,59,6
Sampaio Correa FC,35,15,13,7,42,33,9,58,7
Sport Club Recife,35,13,15,7,37,29,8,54,8
Londrina Esporte Clube,35,9,18,8,38,39,-1,45,9
Chapecoense,35,8,18,9,34,29,5,42,10
Ponte Preta,35,7,20,8,31,46,-15,41,11
Guarani FC,35,7,18,10,31,22,9,39,12
Vila Nova FC GO,35,5,22,8,27,23,4,37,13
Gremio Novorizontino,35,8,12,15,39,32,7,36,14
Tombense - MG,35,6,16,13,37,30,7,34,15
Clube de Regatas Brasil,35,5,17,13,32,38,-6,32,16
Centro Sportivo Alagoano,35,3,18,14,27,34,-7,27,17
Brusque - SC,35,1,19,15,13,35,-22,22,18
Operario Ferroviario ,35,1,17,17,31,52,-21,20,19
Clube Nautico,35,1,15,19,26,58,-32,18,20
Cruzeiro Esporte Clube,36,22,14,0,52,27,25,80,1
Gremio Porto Alegre,36,20,15,1,39,23,16,75,2
Esporte Clube Bahia,36,18,16,2,48,29,19,70,3
Criciuma Esporte Clube,36,16,16,4,37,22,15,64,4
Vasco da Gama,36,16,14,6,43,35,8,62,5
Ituano - SP,36,15,15,6,35,31,4,60,6
Sampaio Correa FC,36,15,14,7,45,36,9,59,7
Sport Club Recife,36,13,16,7,37,29,8,55,8
Londrina Esporte Clube,36,9,19,8,38,41,-3,46,9
Chapecoense,36,8,19,9,34,30,4,43,10
Ponte Preta,36,7,21,8,31,48,-17,42,11
Guarani FC,36,7,19,10,31,23,8,40,12
Gremio Novorizontino,36,9,12,15,40,33,7,39,13
Vila Nova FC GO,36,5,23,8,27,26,1,38,14
Clube de Regatas Brasil,36,6,17,13,32,39,-7,35,15
Tombense - MG,36,6,16,14,38,30,8,34,16
Centro Sportivo Alagoano,36,3,19,14,29,34,-5,28,17
Brusque - SC,36,1,19,16,13,38,-25,22,18
Operario Ferroviario ,36,1,17,18,32,53,-21,20,19
Clube Nautico,36,1,15,20,26,59,-33,18,20
Cruzeiro Esporte Clube,37,22,15,0,53,28,25,81,1
Gremio Porto Alegre,37,20,16,1,40,23,17,76,2
Esporte Clube Bahia,37,18,17,2,48,29,19,71,3
Criciuma Esporte Clube,37,16,17,4,37,22,15,65,4
Vasco da Gama,37,16,15,6,44,36,8,63,5
Ituano - SP,37,15,16,6,35,31,4,61,6
Sampaio Correa FC,37,15,15,7,45,37,8,60,7
Sport Club Recife,37,13,17,7,39,31,8,56,8
Londrina Esporte Clube,37,9,20,8,41,43,-2,47,9
Chapecoense,37,8,20,9,35,30,5,44,10
Ponte Preta,37,7,22,8,31,50,-19,43,11
Gremio Novorizontino,37,10,12,15,41,34,7,42,12
Guarani FC,37,7,20,10,31,24,7,41,13
Vila Nova FC GO,37,5,24,8,27,27,0,39,14
Clube de Regatas Brasil,37,6,18,13,32,41,-9,36,15
Tombense - MG,37,6,17,14,39,30,9,35,16
Centro Sportivo Alagoano,37,3,20,14,29,35,-6,29,17
Brusque - SC,37,1,19,17,14,41,-27,22,18
Operario Ferroviario ,37,1,17,19,33,55,-22,20,19
Clube Nautico,37,1,15,21,26,61,-35,18,20
Cruzeiro Esporte Clube,38,22,16,0,54,29,25,82,1
Gremio Porto Alegre,38,20,17,1,40,23,17,77,2
Esporte Clube Bahia,38,18,18,2,48,31,17,72,3
Criciuma Esporte Clube,38,16,18,4,37,25,12,66,4
Vasco da Gama,38,16,16,6,45,38,7,64,5
Ituano - SP,38,15,17,6,36,32,4,62,6
Sampaio Correa FC,38,15,16,7,45,38,7,61,7
Sport Club Recife,38,13,18,7,41,31,10,57,8
Londrina Esporte Clube,38,9,20,9,42,44,-2,47,9
Gremio Novorizontino,38,11,12,15,43,35,8,45,10
Chapecoense,38,8,20,10,36,33,3,44,11
Ponte Preta,38,7,22,9,33,50,-17,43,12
Guarani FC,38,7,20,11,32,25,7,41,13
Vila Nova FC GO,38,5,24,9,27,28,-1,39,14
Clube de Regatas Brasil,38,6,18,14,33,42,-9,36,15
Tombense - MG,38,6,17,15,41,33,8,35,16
Centro Sportivo Alagoano,38,3,20,15,30,37,-7,29,17
Brusque - SC,38,1,19,18,14,43,-29,22,18
Operario Ferroviario ,38,1,17,20,34,57,-23,20,19
Clube Nautico,38,1,15,22,26,63,-37,18,20
