Team,Matches,Won,Drawn,Lost,GF,GA,GD,Points,Rank
Velves,27,0,10,17,28,51,-23,10,17
FK Krasnodar 2,27,0,8,19,18,55,-37,8,18
Baltika Kaliningrad,28,23,5,0,51,26,25,74,1
Alania Vladikavkaz,28,17,11,0,56,36,20,62,2
Rubin Kazan,28,16,12,0,57,33,24,60,3
SKA-Energia Khabarovsk,28,15,12,1,56,38,18,57,4
Enisey Krasnoyarsk,28,10,18,0,45,26,19,48,5
Arsenal Tula,28,10,15,3,46,39,7,45,6
FK Kamaz,28,9,17,2,34,26,8,44,7
FC Volgar Astrakhan,28,7,19,2,24,34,-10,40,8
Shinnik Yaroslavl,28,6,19,3,30,29,1,37,9
FC Neftekhimik,28,4,24,0,23,20,3,36,10
Anzhi Makhachkala,28,2,23,3,17,24,-7,29,11
Akron,28,3,18,7,28,38,-10,27,12
Kuban Krasnodar,28,3,17,8,26,37,-11,26,13
Rodina Moskva,28,3,16,9,37,36,1,25,14
FC Ufa,28,0,14,14,23,31,-8,14,15
Volga Ulyanovsk,28,0,10,18,33,39,-6,10,16
Velves,28,0,10,18,29,52,-23,10,17
FK Krasnodar 2,28,0,9,19,19,58,-39,9,18
Baltika Kaliningrad,29,24,5,0,53,28,25,77,1
Alania Vladikavkaz,29,18,11,0,60,36,24,65,2
Rubin Kazan,29,17,12,0,57,34,23,63,3
SKA-Energia Khabarovsk,29,16,12,1,58,39,19,60,4
Enisey Krasnoyarsk,29,10,19,0,48,26,22,49,5
FK Kamaz,29,10,17,2,36,28,8,47,6
Arsenal Tula,29,10,16,3,47,39,8,46,7
FC Volgar Astrakhan,29,7,20,2,24,35,-11,41,8
Shinnik Yaroslavl,29,6,20,3,30,29,1,38,9
FC Neftekhimik,29,4,25,0,25,21,4,37,10
Anzhi Makhachkala,29,3,23,3,18,24,-6,32,11
Akron,29,3,18,8,29,38,-9,27,12
Kuban Krasnodar,29,3,18,8,26,38,-12,27,13
Rodina Moskva,29,3,17,9,38,37,1,26,14
FC Ufa,29,0,15,14,23,33,-10,15,15
Volga Ulyanovsk,29,0,10,19,33,41,-8,10,16
Velves,29,0,10,19,29,54,-25,10,17
FK Krasnodar 2,29,0,9,20,20,61,-41,9,18
Baltika Kaliningrad,30,25,5,0,55,32,23,80,1
Alania Vladikavkaz,30,18,11,1,61,38,23,65,2
SKA-Energia Khabarovsk,30,17,12,1,62,39,23,63,3
Rubin Kazan,30,17,12,1,59,36,23,63,4
Enisey Krasnoyarsk,30,10,19,1,51,27,24,49,5
FK Kamaz,30,10,18,2,39,32,7,48,6
Arsenal Tula,30,10,16,4,48,43,5,46,7
FC Volgar Astrakhan,30,7,20,3,25,37,-12,41,8
Shinnik Yaroslavl,30,6,20,4,30,30,0,38,9
FC Neftekhimik,30,4,25,1,25,24,1,37,10
Anzhi Makhachkala,30,3,24,3,18,24,-6,33,11
Akron,30,3,18,9,30,39,-9,27,12
Kuban Krasnodar,30,3,18,9,28,41,-13,27,13
Rodina Moskva,30,3,17,10,39,40,-1,26,14
FC Ufa,30,0,15,15,25,33,-8,15,15
Volga Ulyanovsk,30,0,10,20,34,41,-7,10,16
Velves,30,0,10,20,29,56,-27,10,17
FK Krasnodar 2,30,0,10,20,21,63,-42,10,18
Baltika Kaliningrad,31,25,6,0,55,33,22,81,1
Alania Vladikavkaz,31,18,12,1,61,39,22,66,2
Rubin Kazan,31,17,13,1,62,36,26,64,3
SKA-Energia Khabarovsk,31,17,13,1,63,41,22,64,4
Enisey Krasnoyarsk,31,10,20,1,51,27,24,50,5
FK Kamaz,31,10,19,2,40,33,7,49,6
Arsenal Tula,31,10,17,4,49,44,5,47,7
FC Volgar Astrakhan,31,7,21,3,25,37,-12,42,8
Shinnik Yaroslavl,31,6,21,4,31,30,1,39,9
FC Neftekhimik,31,4,26,1,25,26,-1,38,10
Anzhi Makhachkala,31,3,25,3,19,26,-7,34,11
Akron,31,3,19,9,30,39,-9,28,12
Kuban Krasnodar,31,3,19,9,28,42,-14,28,13
Rodina Moskva,31,3,18,10,41,41,0,27,14
FC Ufa,31,0,16,15,26,34,-8,16,15
Volga Ulyanovsk,31,0,10,21,35,42,-7,10,16
Velves,31,0,10,21,29,57,-28,10,17
FK Krasnodar 2,31,0,10,21,22,66,-44,10,18
Baltika Kaliningrad,32,26,6,0,58,34,24,84,1
Alania Vladikavkaz,32,19,12,1,63,40,23,69,2
Rubin Kazan,32,18,13,1,65,36,29,67,3
SKA-Energia Khabarovsk,32,18,13,1,63,41,22,67,4
Enisey Krasnoyarsk,32,11,20,1,52,27,25,53,5
FK Kamaz,32,11,19,2,40,35,5,52,6
Arsenal Tula,32,11,17,4,53,45,8,50,7
FC Volgar Astrakhan,32,8,21,3,26,38,-12,45,8
Shinnik Yaroslavl,32,7,21,4,32,30,2,42,9
FC Neftekhimik,32,5,26,1,26,27,-1,41,10
Anzhi Makhachkala,32,3,26,3,21,27,-6,35,11
Akron,32,3,20,9,33,40,-7,29,12
Kuban Krasnodar,32,3,20,9,29,43,-14,29,13
Rodina Moskva,32,3,19,10,43,42,1,28,14
FC Ufa,32,0,17,15,26,34,-8,17,15
Volga Ulyanovsk,32,0,11,21,38,44,-6,11,16
Velves,32,0,11,21,31,57,-26,11,17
FK Krasnodar 2,32,0,10,22,24,68,-44,10,18
Baltika Kaliningrad,33,26,7,0,62,37,25,85,1
SKA-Energia Khabarovsk,33,19,13,1,66,42,24,70,2
Alania Vladikavkaz,33,19,13,1,65,41,24,70,3
Rubin Kazan,33,18,14,1,66,38,28,68,4
Enisey Krasnoyarsk,33,11,21,1,52,27,25,54,5
FK Kamaz,33,11,20,2,41,35,6,53,6
Arsenal Tula,33,11,18,4,54,46,8,51,7
FC Volgar Astrakhan,33,8,22,3,26,39,-13,46,8
Shinnik Yaroslavl,33,7,22,4,33,31,2,43,9
FC Neftekhimik,33,5,27,1,26,28,-2,42,10
Anzhi Makhachkala,33,3,27,3,22,28,-6,36,11
Akron,33,3,20,10,35,42,-7,29,12
Kuban Krasnodar,33,3,20,10,30,43,-13,29,13
Rodina Moskva,33,3,19,11,44,43,1,28,14
FC Ufa,33,0,17,16,27,37,-10,17,15
Volga Ulyanovsk,33,0,11,22,38,46,-8,11,16
Velves,33,0,11,22,31,60,-29,11,17
FK Krasnodar 2,33,0,10,23,26,68,-42,10,18
Baltika Kaliningrad,34,26,8,0,64,38,26,86,1
SKA-Energia Khabarovsk,34,20,13,1,68,42,26,73,2
Alania Vladikavkaz,34,19,14,1,72,43,29,71,3
Rubin Kazan,34,18,15,1,66,44,22,69,4
Enisey Krasnoyarsk,34,11,22,1,52,28,24,55,5
FK Kamaz,34,11,20,3,41,37,4,53,6
Arsenal Tula,34,11,18,5,54,49,5,51,7
FC Volgar Astrakhan,34,8,22,4,27,39,-12,46,8
Shinnik Yaroslavl,34,7,22,5,35,35,0,43,9
FC Neftekhimik,34,5,27,2,26,28,-2,42,10
Anzhi Makhachkala,34,3,27,4,22,28,-6,36,11
Akron,34,3,20,11,35,46,-11,29,12
Kuban Krasnodar,34,3,20,11,31,45,-14,29,13
Rodina Moskva,34,3,19,12,45,45,0,28,14
FC Ufa,34,0,17,17,28,38,-10,17,15
Volga Ulyanovsk,34,0,11,23,40,48,-8,11,16
Velves,34,0,11,23,32,61,-29,11,17
FK Krasnodar 2,34,0,10,24,27,71,-44,10,18
