Team,Matches,Won,Drawn,Lost,GF,GA,GD,Points,Rank
Estudiantes,19,0,10,9,24,31,-7,10,25
CA Colon,19,0,5,14,14,25,-11,5,26
CA Lanus,19,0,2,17,17,26,-9,2,27
Aldosivi,19,0,0,19,12,34,-22,0,28
Racing Club,20,13,7,0,26,15,11,46,1
Atletico Tucuman,20,10,10,0,26,26,0,40,2
San Lorenzo,20,9,11,0,14,17,-3,38,3
River Plate,20,7,13,0,32,14,18,34,4
Patronato,20,6,14,0,18,13,5,32,5
Huracan,20,5,15,0,29,18,11,30,6
Boca Juniors,20,4,15,1,23,25,-2,27,7
Barracas Central,20,3,16,1,32,22,10,25,8
Talleres Cordoba,20,3,16,1,27,19,8,25,9
Argentinos Juniors,20,3,16,1,14,19,-5,25,10
Tigre,20,3,15,2,26,32,-6,24,11
GyE La Plata,20,2,18,0,14,7,7,24,12
Newells Old Boys,20,2,17,1,18,15,3,23,13
CA Banfield,20,2,16,2,14,14,0,22,14
Defensa y Justicia,20,2,15,3,13,22,-9,21,15
Platense,20,1,17,2,14,13,1,20,16
Independiente,20,2,11,7,19,21,-2,17,17
Union de Santa Fe,20,1,13,6,25,17,8,16,18
Arsenal Sarandi,20,1,12,7,10,21,-11,15,19
Rosario Central,20,0,15,5,16,23,-7,15,20
CD Godoy Cruz,20,1,11,8,17,20,-3,14,21
Velez Sarsfield,20,1,11,8,16,21,-5,14,22
Central Cordoba,20,1,10,9,24,27,-3,13,23
Sarmiento de Junin,20,1,10,9,19,23,-4,13,24
Estudiantes,20,0,11,9,25,31,-6,11,25
CA Colon,20,0,5,15,15,25,-10,5,26
CA Lanus,20,0,2,18,17,27,-10,2,27
Aldosivi,20,0,1,19,14,34,-20,1,28
Racing Club,21,13,8,0,26,15,11,47,1
Atletico Tucuman,21,11,10,0,28,27,1,43,2
San Lorenzo,21,10,11,0,15,18,-3,41,3
River Plate,21,7,14,0,34,17,17,35,4
Patronato,21,7,14,0,19,15,4,35,5
Huracan,21,5,16,0,29,18,11,31,6
Boca Juniors,21,4,16,1,23,25,-2,28,7
Barracas Central,21,3,17,1,33,25,8,26,8
Talleres Cordoba,21,3,17,1,28,21,7,26,9
Argentinos Juniors,21,3,17,1,17,19,-2,26,10
Tigre,21,3,16,2,27,34,-7,25,11
GyE La Plata,21,2,19,0,15,7,8,25,12
Defensa y Justicia,21,3,15,3,15,24,-9,24,13
Newells Old Boys,21,2,18,1,18,17,1,24,14
CA Banfield,21,2,17,2,15,15,0,23,15
Platense,21,2,17,2,14,16,-2,23,16
Independiente,21,2,12,7,20,22,-2,18,17
Arsenal Sarandi,21,2,12,7,11,23,-12,18,18
Union de Santa Fe,21,1,14,6,26,17,9,17,19
Rosario Central,21,0,16,5,17,24,-7,16,20
CD Godoy Cruz,21,1,12,8,17,22,-5,15,21
Velez Sarsfield,21,1,12,8,17,22,-5,15,22
Central Cordoba,21,1,11,9,25,29,-4,14,23
Sarmiento de Junin,21,1,11,9,19,24,-5,14,24
Estudiantes,21,0,12,9,26,34,-8,12,25
CA Colon,21,0,5,16,15,26,-11,5,26
CA Lanus,21,0,3,18,18,27,-9,3,27
Aldosivi,21,0,1,20,14,36,-22,1,28
Racing Club,22,14,8,0,28,16,12,50,1
Atletico Tucuman,22,11,11,0,30,29,1,44,2
San Lorenzo,22,11,11,0,15,19,-4,44,3
River Plate,22,7,15,0,36,19,17,36,4
Patronato,22,7,15,0,20,18,2,36,5
Huracan,22,6,16,0,29,19,10,34,6
Boca Juniors,22,5,16,1,23,25,-2,31,7
Argentinos Juniors,22,4,17,1,18,19,-1,29,8
Tigre,22,4,16,2,28,34,-6,28,9
Barracas Central,22,3,18,1,35,26,9,27,10
Talleres Cordoba,22,3,18,1,29,21,8,27,11
Platense,22,3,17,2,14,16,-2,26,12
GyE La Plata,22,2,20,0,17,10,7,26,13
Defensa y Justicia,22,3,16,3,15,25,-10,25,14
Newells Old Boys,22,2,19,1,19,17,2,25,15
CA Banfield,22,2,18,2,15,16,-1,24,16
Independiente,22,2,13,7,22,22,0,19,17
Arsenal Sarandi,22,2,13,7,11,23,-12,19,18
Union de Santa Fe,22,1,15,6,26,19,7,18,19
Rosario Central,22,0,17,5,18,25,-7,17,20
Velez Sarsfield,22,1,12,9,19,23,-4,15,21
CD Godoy Cruz,22,1,12,9,18,23,-5,15,22
Central Cordoba,22,1,11,10,27,29,-2,14,23
Sarmiento de Junin,22,1,11,10,20,28,-8,14,24
Estudiantes,22,0,13,9,28,35,-7,13,25
CA Colon,22,0,5,17,15,27,-12,5,26
CA Lanus,22,0,4,18,18,28,-10,4,27
Aldosivi,22,0,1,21,14,37,-23,1,28
Racing Club,23,15,8,0,29,19,10,53,1
Atletico Tucuman,23,12,11,0,31,29,2,47,2
San Lorenzo,23,11,12,0,17,21,-4,45,3
River Plate,23,8,15,0,38,19,19,39,4
Huracan,23,7,16,0,30,19,11,37,5
Patronato,23,7,16,0,23,18,5,37,6
Argentinos Juniors,23,5,17,1,19,20,-1,32,7
Boca Juniors,23,5,17,1,23,27,-4,32,8
Talleres Cordoba,23,4,18,1,32,21,11,30,9
Tigre,23,4,17,2,29,34,-5,29,10
Newells Old Boys,23,3,19,1,20,19,1,28,11
Barracas Central,23,3,18,2,35,28,7,27,12
Platense,23,3,18,2,14,17,-3,27,13
GyE La Plata,23,2,21,0,21,11,10,27,14
Defensa y Justicia,23,3,17,3,16,25,-9,26,15
CA Banfield,23,2,19,2,16,16,0,25,16
Independiente,23,3,13,7,22,22,0,22,17
Arsenal Sarandi,23,2,14,7,13,26,-13,20,18
Union de Santa Fe,23,1,16,6,28,19,9,19,19
Rosario Central,23,0,18,5,19,28,-9,18,20
Velez Sarsfield,23,1,13,9,20,23,-3,16,21
CD Godoy Cruz,23,1,13,9,18,24,-6,16,22
Central Cordoba,23,1,12,10,28,31,-3,15,23
Sarmiento de Junin,23,1,12,10,20,29,-9,15,24
Estudiantes,23,0,14,9,29,37,-8,14,25
CA Lanus,23,0,5,18,21,30,-9,5,26
CA Colon,23,0,5,18,16,28,-12,5,27
Aldosivi,23,0,1,22,14,39,-25,1,28
Racing Club,24,15,9,0,30,19,11,54,1
Atletico Tucuman,24,12,12,0,31,29,2,48,2
San Lorenzo,24,12,12,0,18,21,-3,48,3
River Plate,24,9,15,0,40,21,19,42,4
Huracan,24,8,16,0,33,20,13,40,5
Patronato,24,7,17,0,26,18,8,38,6
Talleres Cordoba,24,5,18,1,34,22,12,33,7
Boca Juniors,24,5,18,1,24,27,-3,33,8
Argentinos Juniors,24,5,18,1,20,23,-3,33,9
Newells Old Boys,24,4,19,1,20,20,0,31,10
Barracas Central,24,4,18,2,36,29,7,30,11
Tigre,24,4,18,2,29,34,-5,30,12
GyE La Plata,24,3,21,0,22,12,10,30,13
Platense,24,3,19,2,15,17,-2,28,14
Defensa y Justicia,24,3,18,3,18,25,-7,27,15
CA Banfield,24,2,20,2,16,17,-1,26,16
Independiente,24,3,14,7,24,23,1,23,17
Union de Santa Fe,24,2,16,6,29,19,10,22,18
Arsenal Sarandi,24,2,15,7,13,26,-13,21,19
Rosario Central,24,0,19,5,20,29,-9,19,20
Velez Sarsfield,24,1,13,10,22,26,-4,16,21
CD Godoy Cruz,24,1,13,10,18,25,-7,16,22
Sarmiento de Junin,24,1,13,10,20,30,-10,16,23
Central Cordoba,24,1,12,11,30,35,-5,15,24
Estudiantes,24,0,15,9,29,38,-9,15,25
CA Lanus,24,0,5,19,22,33,-11,5,26
CA Colon,24,0,5,19,16,28,-12,5,27
Aldosivi,24,0,1,23,14,41,-27,1,28
Racing Club,25,16,9,0,32,20,12,57,1
Atletico Tucuman,25,13,12,0,33,29,4,51,2
San Lorenzo,25,12,13,0,19,21,-2,49,3
River Plate,25,10,15,0,44,23,21,45,4
Huracan,25,8,17,0,35,20,15,41,5
Patronato,25,7,18,0,28,18,10,39,6
Argentinos Juniors,25,6,18,1,22,24,-2,36,7
Talleres Cordoba,25,5,19,1,34,24,10,34,8
Boca Juniors,25,5,19,1,24,28,-4,34,9
Tigre,25,5,18,2,30,35,-5,33,10
GyE La Plata,25,4,21,0,23,14,9,33,11
Newells Old Boys,25,4,20,1,21,21,0,32,12
Barracas Central,25,4,19,2,37,31,6,31,13
Platense,25,3,20,2,15,18,-3,29,14
Defensa y Justicia,25,3,19,3,18,27,-9,28,15
CA Banfield,25,2,21,2,16,17,-1,27,16
Union de Santa Fe,25,3,16,6,31,20,11,25,17
Independiente,25,3,15,7,24,23,1,24,18
Arsenal Sarandi,25,2,16,7,14,29,-15,22,19
Rosario Central,25,0,20,5,20,30,-10,20,20
Estudiantes,25,1,15,9,30,38,-8,18,21
Velez Sarsfield,25,1,14,10,23,27,-4,17,22
CD Godoy Cruz,25,1,14,10,18,27,-9,17,23
Sarmiento de Junin,25,1,14,10,21,31,-10,17,24
Central Cordoba,25,1,13,11,31,36,-5,16,25
CA Lanus,25,0,6,19,22,35,-13,6,26
CA Colon,25,0,6,19,16,30,-14,6,27
Aldosivi,25,0,1,24,16,43,-27,1,28
Racing Club,26,17,9,0,37,20,17,60,1
Atletico Tucuman,26,14,12,0,36,31,5,54,2
San Lorenzo,26,13,13,0,19,21,-2,52,3
River Plate,26,11,15,0,44,25,19,48,4
Huracan,26,9,17,0,38,20,18,44,5
Patronato,26,8,18,0,30,18,12,42,6
Argentinos Juniors,26,7,18,1,22,25,-3,39,7
Boca Juniors,26,6,19,1,25,29,-4,37,8
Tigre,26,6,18,2,31,35,-4,36,9
Talleres Cordoba,26,5,20,1,34,24,10,35,10
GyE La Plata,26,4,22,0,23,16,7,34,11
Newells Old Boys,26,4,21,1,23,22,1,33,12
Barracas Central,26,4,20,2,38,32,6,32,13
Platense,26,3,21,2,16,19,-3,30,14
Defensa y Justicia,26,3,20,3,19,27,-8,29,15
CA Banfield,26,2,21,3,17,19,-2,27,16
Union de Santa Fe,26,3,16,7,33,20,13,25,17
Independiente,26,3,16,7,25,25,0,25,18
Arsenal Sarandi,26,2,17,7,15,29,-14,23,19
Estudiantes,26,2,15,9,31,40,-9,21,20
Rosario Central,26,0,21,5,20,31,-11,21,21
Velez Sarsfield,26,1,15,10,25,27,-2,18,22
CD Godoy Cruz,26,1,15,10,20,27,-7,18,23
Sarmiento de Junin,26,1,15,10,23,33,-10,18,24
Central Cordoba,26,1,14,11,31,36,-5,17,25
CA Lanus,26,0,7,19,23,35,-12,7,26
CA Colon,26,0,7,19,18,30,-12,7,27
Aldosivi,26,0,1,25,17,44,-27,1,28
Racing Club,27,18,9,0,39,20,19,63,1
Atletico Tucuman,27,15,12,0,37,31,6,57,2
San Lorenzo,27,14,13,0,19,21,-2,55,3
River Plate,27,12,15,0,47,25,22,51,4
Huracan,27,10,17,0,39,21,18,47,5
Patronato,27,8,19,0,31,18,13,43,6
Boca Juniors,27,7,19,1,28,29,-1,40,7
Argentinos Juniors,27,7,19,1,22,26,-4,40,8
Tigre,27,7,18,2,35,37,-2,39,9
Talleres Cordoba,27,5,21,1,34,24,10,36,10
GyE La Plata,27,4,23,0,23,17,6,35,11
Newells Old Boys,27,4,22,1,24,23,1,34,12
Barracas Central,27,4,21,2,41,33,8,33,13
Defensa y Justicia,27,4,20,3,22,28,-6,32,14
Platense,27,3,22,2,16,19,-3,31,15
CA Banfield,27,2,22,3,19,22,-3,28,16
Union de Santa Fe,27,3,17,7,35,20,15,26,17
Independiente,27,3,17,7,25,26,-1,26,18
Arsenal Sarandi,27,2,18,7,15,35,-20,24,19
Rosario Central,27,0,22,5,20,32,-12,22,20
Estudiantes,27,2,15,10,32,41,-9,21,21
Velez Sarsfield,27,1,16,10,26,30,-4,19,22
CD Godoy Cruz,27,1,16,10,20,28,-8,19,23
Sarmiento de Junin,27,1,16,10,23,33,-10,19,24
Central Cordoba,27,1,15,11,35,36,-1,18,25
CA Colon,27,0,8,19,19,30,-11,8,26
CA Lanus,27,0,8,19,24,36,-12,8,27
Aldosivi,27,0,1,26,17,46,-29,1,28
Racing Club,28,19,9,0,39,20,19,66,1
Atletico Tucuman,28,16,12,0,41,32,9,60,2
San Lorenzo,28,15,13,0,20,21,-1,58,3
River Plate,28,13,15,0,48,26,22,54,4
Huracan,28,11,17,0,41,22,19,50,5
Patronato,28,9,19,0,34,18,16,46,6
Boca Juniors,28,7,20,1,29,30,-1,41,7
Argentinos Juniors,28,7,20,1,24,28,-4,41,8
Tigre,28,7,19,2,35,40,-5,40,9
GyE La Plata,28,5,23,0,23,17,6,38,10
Talleres Cordoba,28,5,22,1,35,24,11,37,11
Defensa y Justicia,28,5,20,3,26,29,-3,35,12
Newells Old Boys,28,4,23,1,27,23,4,35,13
Barracas Central,28,4,21,3,42,34,8,33,14
Platense,28,3,23,2,16,21,-5,32,15
Independiente,28,4,17,7,28,26,2,29,16
CA Banfield,28,2,23,3,20,24,-4,29,17
Union de Santa Fe,28,3,18,7,36,21,15,27,18
Arsenal Sarandi,28,2,19,7,17,35,-18,25,19
Rosario Central,28,1,22,5,22,33,-11,25,20
Estudiantes,28,2,16,10,32,43,-11,22,21
Central Cordoba,28,2,15,11,35,37,-2,21,22
Velez Sarsfield,28,1,17,10,26,31,-5,20,23
CD Godoy Cruz,28,1,17,10,22,28,-6,20,24
Sarmiento de Junin,28,1,17,10,25,33,-8,20,25
CA Colon,28,0,9,19,20,30,-10,9,26
CA Lanus,28,0,8,20,24,38,-14,8,27
Aldosivi,28,0,1,27,17,47,-30,1,28
Racing Club,29,19,10,0,39,20,19,67,1
Atletico Tucuman,29,16,13,0,41,32,9,61,2
San Lorenzo,29,16,13,0,20,21,-1,61,3
River Plate,29,14,15,0,49,26,23,57,4
Huracan,29,12,17,0,41,22,19,53,5
Patronato,29,10,19,0,35,18,17,49,6
Boca Juniors,29,8,20,1,30,30,0,44,7
Argentinos Juniors,29,8,20,1,26,28,-2,44,8
Tigre,29,8,19,2,38,41,-3,43,9
GyE La Plata,29,5,24,0,25,17,8,39,10
Talleres Cordoba,29,5,23,1,35,24,11,38,11
Defensa y Justicia,29,5,21,3,29,30,-1,36,12
Newells Old Boys,29,4,24,1,27,23,4,36,13
Platense,29,4,23,2,17,23,-6,35,14
Barracas Central,29,4,21,4,43,34,9,33,15
Independiente,29,5,17,7,31,29,2,32,16
CA Banfield,29,2,24,3,21,24,-3,30,17
Union de Santa Fe,29,3,19,7,39,23,16,28,18
Arsenal Sarandi,29,3,19,7,17,35,-18,28,19
Rosario Central,29,2,22,5,23,33,-10,28,20
Estudiantes,29,2,17,10,32,43,-11,23,21
Central Cordoba,29,2,16,11,35,39,-4,22,22
CD Godoy Cruz,29,1,18,10,23,28,-5,21,23
Sarmiento de Junin,29,1,18,10,27,33,-6,21,24
Velez Sarsfield,29,1,18,10,26,32,-6,21,25
CA Colon,29,0,10,19,22,32,-10,10,26
CA Lanus,29,0,9,20,26,39,-13,9,27
Aldosivi,29,0,1,28,17,47,-30,1,28
Racing Club,30,20,10,0,39,22,17,70,1
Atletico Tucuman,30,16,14,0,43,32,11,62,2
San Lorenzo,30,16,14,0,23,22,1,62,3
River Plate,30,15,15,0,50,27,23,60,4
Huracan,30,13,17,0,45,22,23,56,5
Patronato,30,11,19,0,36,19,17,52,6
Boca Juniors,30,9,20,1,30,30,0,47,7
Argentinos Juniors,30,9,20,1,27,28,-1,47,8
Tigre,30,9,19,2,40,41,-1,46,9
GyE La Plata,30,5,25,0,25,17,8,40,10
Talleres Cordoba,30,5,24,1,35,26,9,39,11
Newells Old Boys,30,5,24,1,31,23,8,39,12
Defensa y Justicia,30,5,22,3,30,32,-2,37,13
Platense,30,4,24,2,18,23,-5,36,14
Barracas Central,30,4,22,4,43,36,7,34,15
Independiente,30,5,18,7,32,29,3,33,16
Arsenal Sarandi,30,4,19,7,19,36,-17,31,17
CA Banfield,30,2,25,3,23,24,-1,31,18
Union de Santa Fe,30,3,20,7,43,23,20,29,19
Rosario Central,30,2,23,5,23,34,-11,29,20
Central Cordoba,30,2,17,11,35,39,-4,23,21
Estudiantes,30,2,17,11,34,44,-10,23,22
CD Godoy Cruz,30,1,19,10,25,28,-3,22,23
Sarmiento de Junin,30,1,19,10,27,33,-6,22,24
Velez Sarsfield,30,1,19,10,26,33,-7,22,25
CA Colon,30,0,11,19,22,32,-10,11,26
CA Lanus,30,0,10,20,28,40,-12,10,27
Aldosivi,30,0,1,29,17,48,-31,1,28
Racing Club,31,21,10,0,41,22,19,73,1
River Plate,31,16,15,0,53,29,24,63,2
Atletico Tucuman,31,16,15,0,45,32,13,63,3
San Lorenzo,31,16,15,0,23,24,-1,63,4
Huracan,31,14,17,0,48,22,26,59,5
Patronato,31,12,19,0,36,21,15,55,6
Tigre,31,10,19,2,43,41,2,49,7
Boca Juniors,31,9,21,1,31,30,1,48,8
Argentinos Juniors,31,9,21,1,27,31,-4,48,9
GyE La Plata,31,6,25,0,27,17,10,43,10
Talleres Cordoba,31,6,24,1,37,26,11,42,11
Newells Old Boys,31,6,24,1,32,24,8,42,12
Defensa y Justicia,31,5,23,3,30,33,-3,38,13
Platense,31,4,25,2,19,23,-4,37,14
Independiente,31,5,19,7,32,29,3,34,15
Barracas Central,31,4,22,5,43,39,4,34,16
Arsenal Sarandi,31,4,20,7,21,39,-18,32,17
CA Banfield,31,2,25,4,23,24,-1,31,18
Rosario Central,31,2,24,5,23,35,-12,30,19
Union de Santa Fe,31,3,20,8,43,25,18,29,20
Central Cordoba,31,2,18,11,37,40,-3,24,21
Estudiantes,31,2,18,11,34,48,-14,24,22
Sarmiento de Junin,31,1,20,10,29,33,-4,23,23
CD Godoy Cruz,31,1,20,10,25,30,-5,23,24
Velez Sarsfield,31,1,20,10,29,35,-6,23,25
CA Colon,31,0,11,20,23,34,-11,11,26
CA Lanus,31,0,10,21,28,40,-12,10,27
Aldosivi,31,0,1,30,18,49,-31,1,28
Racing Club,32,22,10,0,42,23,19,76,1
River Plate,32,17,15,0,54,30,24,66,2
Atletico Tucuman,32,16,16,0,45,33,12,64,3
San Lorenzo,32,16,16,0,23,25,-2,64,4
Huracan,32,14,18,0,49,22,27,60,5
Patronato,32,12,20,0,37,21,16,56,6
Boca Juniors,32,10,21,1,33,30,3,51,7
Argentinos Juniors,32,10,21,1,31,33,-2,51,8
Tigre,32,10,20,2,44,42,2,50,9
GyE La Plata,32,7,25,0,29,18,11,46,10
Talleres Cordoba,32,6,25,1,38,28,10,43,11
Newells Old Boys,32,6,25,1,32,24,8,43,12
Defensa y Justicia,32,5,24,3,31,33,-2,39,13
Platense,32,4,26,2,20,23,-3,38,14
Independiente,32,5,20,7,34,29,5,35,15
Barracas Central,32,4,23,5,44,41,3,35,16
Arsenal Sarandi,32,4,21,7,21,39,-18,33,17
Union de Santa Fe,32,4,20,8,44,27,17,32,18
CA Banfield,32,2,26,4,23,24,-1,32,19
Rosario Central,32,2,25,5,23,35,-12,31,20
Sarmiento de Junin,32,2,20,10,31,35,-4,26,21
Central Cordoba,32,2,19,11,37,43,-6,25,22
Estudiantes,32,2,18,12,36,51,-15,24,23
Velez Sarsfield,32,1,21,10,30,36,-6,24,24
CD Godoy Cruz,32,1,21,10,25,31,-6,24,25
CA Colon,32,0,12,20,23,34,-11,12,26
CA Lanus,32,0,11,21,28,40,-12,11,27
Aldosivi,32,0,1,31,20,51,-31,1,28
Racing Club,33,23,10,0,45,25,20,79,1
River Plate,33,18,15,0,56,32,24,69,2
Atletico Tucuman,33,16,17,0,46,33,13,65,3
San Lorenzo,33,16,17,0,24,26,-2,65,4
Huracan,33,14,19,0,52,22,30,61,5
Patronato,33,12,20,1,38,21,17,56,6
Argentinos Juniors,33,11,21,1,32,33,-1,54,7
Tigre,33,11,20,2,46,42,4,53,8
Boca Juniors,33,10,22,1,35,31,4,52,9
GyE La Plata,33,7,26,0,30,21,9,47,10
Newells Old Boys,33,6,26,1,34,24,10,44,11
Talleres Cordoba,33,6,26,1,38,30,8,44,12
Defensa y Justicia,33,5,25,3,32,33,-1,40,13
Platense,33,4,26,3,20,24,-4,38,14
Independiente,33,5,21,7,35,29,6,36,15
Barracas Central,33,4,23,6,45,42,3,35,16
Arsenal Sarandi,33,4,22,7,24,39,-15,34,17
Union de Santa Fe,33,4,21,8,46,29,17,33,18
CA Banfield,33,2,26,5,25,26,-1,32,19
Rosario Central,33,2,26,5,25,36,-11,32,20
Sarmiento de Junin,33,2,21,10,31,36,-5,27,21
Central Cordoba,33,2,20,11,37,45,-8,26,22
Estudiantes,33,2,19,12,38,51,-13,25,23
CD Godoy Cruz,33,1,22,10,27,31,-4,25,24
Velez Sarsfield,33,1,22,10,31,38,-7,25,25
CA Colon,33,0,13,20,23,35,-12,13,26
CA Lanus,33,0,11,22,28,43,-15,11,27
Aldosivi,33,0,2,31,21,53,-32,2,28
Racing Club,34,23,11,0,47,27,20,80,1
River Plate,34,19,15,0,58,32,26,72,2
Atletico Tucuman,34,16,18,0,46,33,13,66,3
San Lorenzo,34,16,18,0,25,28,-3,66,4
Huracan,34,14,20,0,53,22,31,62,5
Patronato,34,12,21,1,39,21,18,57,6
Tigre,34,12,20,2,47,42,5,56,7
Boca Juniors,34,11,22,1,36,33,3,55,8
Argentinos Juniors,34,11,22,1,35,34,1,55,9
GyE La Plata,34,8,26,0,30,22,8,50,10
Newells Old Boys,34,6,27,1,35,24,11,45,11
Talleres Cordoba,34,6,27,1,39,30,9,45,12
Defensa y Justicia,34,5,26,3,33,35,-2,41,13
Platense,34,4,27,3,20,27,-7,39,14
Independiente,34,5,22,7,37,30,7,37,15
Barracas Central,34,4,23,7,46,44,2,35,16
Arsenal Sarandi,34,4,23,7,25,40,-15,35,17
Union de Santa Fe,34,4,22,8,46,31,15,34,18
CA Banfield,34,2,27,5,27,26,1,33,19
Rosario Central,34,2,27,5,26,37,-11,33,20
Sarmiento de Junin,34,2,22,10,31,37,-6,28,21
Central Cordoba,34,2,21,11,37,48,-11,27,22
Estudiantes,34,2,20,12,38,51,-13,26,23
CD Godoy Cruz,34,1,23,10,28,32,-4,26,24
Velez Sarsfield,34,1,23,10,32,38,-6,26,25
CA Lanus,34,1,11,22,29,43,-14,14,26
CA Colon,34,0,14,20,24,35,-11,14,27
Aldosivi,34,0,2,32,22,55,-33,2,28
Racing Club,35,24,11,0,48,29,19,83,1
River Plate,35,20,15,0,60,32,28,75,2
Atletico Tucuman,35,16,19,0,46,34,12,67,3
San Lorenzo,35,16,19,0,25,32,-7,67,4
Huracan,35,15,20,0,54,23,31,65,5
Patronato,35,12,22,1,39,22,17,58,6
Boca Juniors,35,12,22,1,38,33,5,58,7
Argentinos Juniors,35,12,22,1,38,37,1,58,8
Tigre,35,12,21,2,47,43,4,57,9
GyE La Plata,35,9,26,0,31,23,8,53,10
Talleres Cordoba,35,6,28,1,41,31,10,46,11
Newells Old Boys,35,6,28,1,36,26,10,46,12
Defensa y Justicia,35,6,26,3,34,35,-1,44,13
Platense,35,4,28,3,21,29,-8,40,14
Independiente,35,5,23,7,37,31,6,38,15
Barracas Central,35,4,24,7,46,44,2,36,16
Arsenal Sarandi,35,4,24,7,26,40,-14,36,17
Union de Santa Fe,35,4,23,8,46,33,13,35,18
CA Banfield,35,2,28,5,28,31,-3,34,19
Rosario Central,35,2,27,6,28,39,-11,33,20
CD Godoy Cruz,35,2,23,10,29,32,-3,29,21
Sarmiento de Junin,35,2,23,10,31,37,-6,29,22
Velez Sarsfield,35,2,23,10,32,40,-8,29,23
Central Cordoba,35,2,22,11,37,50,-13,28,24
Estudiantes,35,2,21,12,40,52,-12,27,25
CA Colon,35,0,15,20,25,35,-10,15,26
CA Lanus,35,1,11,23,30,44,-14,14,27
Aldosivi,35,0,2,33,22,57,-35,2,28
Racing Club,36,25,11,0,49,30,19,86,1
River Plate,36,21,15,0,62,32,30,78,2
Huracan,36,16,20,0,56,23,33,68,3
Atletico Tucuman,36,16,20,0,48,37,11,68,4
San Lorenzo,36,16,20,0,27,32,-5,68,5
Boca Juniors,36,13,22,1,38,34,4,61,6
Patronato,36,12,23,1,40,23,17,59,7
Argentinos Juniors,36,12,23,1,38,37,1,59,8
Tigre,36,12,22,2,48,44,4,58,9
GyE La Plata,36,9,27,0,32,26,6,54,10
Newells Old Boys,36,7,28,1,37,28,9,49,11
Talleres Cordoba,36,6,29,1,41,31,10,47,12
Defensa y Justicia,36,6,27,3,34,36,-2,45,13
Independiente,36,6,23,7,39,31,8,41,14
Platense,36,4,29,3,23,30,-7,41,15
Barracas Central,36,4,25,7,48,46,2,37,16
Arsenal Sarandi,36,4,25,7,27,42,-15,37,17
Union de Santa Fe,36,4,24,8,46,35,11,36,18
CA Banfield,36,2,29,5,29,33,-4,35,19
Rosario Central,36,2,28,6,31,40,-9,34,20
Velez Sarsfield,36,3,23,10,33,41,-8,32,21
Central Cordoba,36,3,22,11,39,50,-11,31,22
CD Godoy Cruz,36,2,24,10,29,32,-3,30,23
Sarmiento de Junin,36,2,24,10,31,37,-6,30,24
Estudiantes,36,2,22,12,41,52,-11,28,25
CA Colon,36,0,16,20,26,36,-10,16,26
CA Lanus,36,1,12,23,30,44,-14,15,27
Aldosivi,36,0,2,34,23,59,-36,2,28
Racing Club,37,25,12,0,51,31,20,87,1
River Plate,37,22,15,0,63,33,30,81,2
Huracan,37,17,20,0,56,23,33,71,3
Atletico Tucuman,37,16,21,0,49,38,11,69,4
San Lorenzo,37,16,21,0,27,32,-5,69,5
Boca Juniors,37,14,22,1,40,34,6,64,6
Argentinos Juniors,37,13,23,1,39,37,2,62,7
Patronato,37,12,24,1,40,24,16,60,8
Tigre,37,12,23,2,49,46,3,59,9
GyE La Plata,37,10,27,0,33,26,7,57,10
Newells Old Boys,37,7,29,1,37,31,6,50,11
Talleres Cordoba,37,6,30,1,41,33,8,48,12
Defensa y Justicia,37,6,28,3,36,36,0,46,13
Independiente,37,7,23,7,40,32,8,44,14
Platense,37,4,30,3,25,31,-6,42,15
Arsenal Sarandi,37,5,25,7,27,45,-18,40,16
Barracas Central,37,4,25,8,50,47,3,37,17
Union de Santa Fe,37,4,24,9,47,36,11,36,18
CA Banfield,37,2,29,6,30,33,-3,35,19
Rosario Central,37,2,29,6,31,40,-9,35,20
Central Cordoba,37,4,22,11,41,53,-12,34,21
Velez Sarsfield,37,3,24,10,34,43,-9,33,22
CD Godoy Cruz,37,2,25,10,29,33,-4,31,23
Sarmiento de Junin,37,2,25,10,33,38,-5,31,24
Estudiantes,37,2,22,13,43,57,-14,28,25
CA Colon,37,0,17,20,27,39,-12,17,26
CA Lanus,37,1,13,23,30,45,-15,16,27
Aldosivi,37,0,2,35,23,61,-38,2,28
Racing Club,38,25,13,0,53,32,21,88,1
River Plate,38,23,15,0,63,33,30,84,2
Huracan,38,18,20,0,57,23,34,74,3
Atletico Tucuman,38,16,22,0,50,40,10,70,4
San Lorenzo,38,16,22,0,27,34,-7,70,5
Boca Juniors,38,14,23,1,41,34,7,65,6
Argentinos Juniors,38,14,23,1,39,38,1,65,7
Tigre,38,13,23,2,51,47,4,62,8
Patronato,38,12,25,1,42,24,18,61,9
GyE La Plata,38,10,28,0,34,27,7,58,10
Newells Old Boys,38,8,29,1,38,32,6,53,11
Talleres Cordoba,38,6,31,1,41,35,6,49,12
Defensa y Justicia,38,6,29,3,36,38,-2,47,13
Independiente,38,7,24,7,40,33,7,45,14
Arsenal Sarandi,38,6,25,7,28,46,-18,43,15
Platense,38,4,31,3,25,31,-6,43,16
Barracas Central,38,4,25,9,52,48,4,37,17
Union de Santa Fe,38,4,24,10,47,36,11,36,18
CA Banfield,38,2,30,6,32,34,-2,36,19
Rosario Central,38,2,30,6,31,43,-12,36,20
Central Cordoba,38,4,23,11,42,54,-12,35,21
Velez Sarsfield,38,3,25,10,35,43,-8,34,22
CD Godoy Cruz,38,2,26,10,30,33,-3,32,23
