Team,Matches,Won,Drawn,Lost,GF,GA,GD,Points,Rank
Bari 1908,30,21,9,0,60,18,42,72,2
Reggina,30,15,14,1,48,32,16,59,3
Pisa,30,14,15,1,46,34,12,57,4
Genoa,30,12,18,0,28,13,15,54,5
Modena,30,11,17,2,53,47,6,50,6
Parma,30,10,18,2,40,29,11,48,7
Palermo,30,4,24,2,30,37,-7,36,8
Cagliari,30,4,24,2,27,35,-8,36,9
FC Sudtirol,30,3,25,2,28,22,6,34,10
Perugia,30,2,24,4,40,28,12,30,11
SPAL Ferrara,30,2,24,4,38,44,-6,30,12
Ascoli,30,2,23,5,38,40,-2,29,13
Venezia,30,2,21,7,39,47,-8,27,14
Como,30,2,21,7,26,45,-19,27,15
Benevento,30,1,24,5,37,28,9,27,16
Ternana,30,1,24,5,37,36,1,27,17
Cittadella,30,0,24,6,22,37,-15,24,18
Brescia,30,0,14,16,29,49,-20,14,19
Cosenza,30,0,12,18,28,41,-13,12,20
Frosinone,31,29,2,0,61,21,40,89,1
Bari 1908,31,21,10,0,62,18,44,73,2
Reggina,31,16,14,1,49,35,14,62,3
Pisa,31,15,15,1,47,34,13,60,4
Genoa,31,12,19,0,28,14,14,55,5
Modena,31,11,17,3,54,48,6,50,6
Parma,31,10,19,2,40,31,9,49,7
Palermo,31,4,25,2,30,38,-8,37,8
Cagliari,31,4,24,3,27,37,-10,36,9
FC Sudtirol,31,3,26,2,30,23,7,35,10
Perugia,31,2,24,5,40,32,8,30,11
SPAL Ferrara,31,2,24,5,38,44,-6,30,12
Ascoli,31,2,23,6,39,41,-2,29,13
Ternana,31,1,25,5,39,37,2,28,14
Venezia,31,2,21,8,39,47,-8,27,15
Como,31,2,21,8,26,48,-22,27,16
Benevento,31,1,24,6,37,28,9,27,17
Cittadella,31,0,24,7,22,38,-16,24,18
Brescia,31,0,14,17,30,50,-20,14,19
Cosenza,31,0,13,18,29,47,-18,13,20
Frosinone,32,30,2,0,62,23,39,92,1
Bari 1908,32,21,11,0,63,20,43,74,2
Reggina,32,16,15,1,50,36,14,63,3
Pisa,32,15,16,1,49,35,14,61,4
Genoa,32,12,20,0,29,14,15,56,5
Modena,32,11,17,4,57,50,7,50,6
Parma,32,10,20,2,41,33,8,50,7
FC Sudtirol,32,4,26,2,31,23,8,38,8
Palermo,32,4,25,3,31,40,-9,37,9
Cagliari,32,4,25,3,28,41,-13,37,10
Perugia,32,2,24,6,40,32,8,30,11
SPAL Ferrara,32,2,24,6,38,46,-8,30,12
Ascoli,32,2,23,7,39,43,-4,29,13
Ternana,32,1,26,5,40,37,3,29,14
Venezia,32,2,21,9,39,49,-10,27,15
Como,32,2,21,9,27,49,-22,27,16
Benevento,32,1,24,7,37,34,3,27,17
Cittadella,32,0,24,8,22,38,-16,24,18
Brescia,32,0,14,18,30,51,-21,14,19
Cosenza,32,0,13,19,29,50,-21,13,20
Frosinone,33,31,2,0,63,23,40,95,1
Bari 1908,33,21,12,0,63,21,42,75,2
Reggina,33,16,16,1,53,39,14,64,3
Pisa,33,15,17,1,49,35,14,62,4
Genoa,33,12,21,0,29,14,15,57,5
Modena,33,11,18,4,58,51,7,51,6
Parma,33,10,21,2,43,35,8,51,7
FC Sudtirol,33,4,26,3,32,24,8,38,8
Palermo,33,4,26,3,31,41,-10,38,9
Cagliari,33,4,26,3,30,41,-11,38,10
Perugia,33,2,25,6,40,33,7,31,11
SPAL Ferrara,33,2,25,6,41,46,-5,31,12
Ascoli,33,2,24,7,39,43,-4,30,13
Ternana,33,1,27,5,40,39,1,30,14
Benevento,33,1,25,7,37,34,3,28,15
Venezia,33,2,21,10,41,51,-10,27,16
Como,33,2,21,10,28,51,-23,27,17
Cittadella,33,0,25,8,22,38,-16,25,18
Cosenza,33,0,14,19,30,51,-21,14,19
Brescia,33,0,14,19,31,54,-23,14,20
Frosinone,34,32,2,0,64,23,41,98,1
Bari 1908,34,22,12,0,64,24,40,78,2
Reggina,34,17,16,1,53,39,14,67,3
Pisa,34,16,17,1,50,35,15,65,4
Genoa,34,13,21,0,30,14,16,60,5
Modena,34,12,18,4,59,52,7,54,6
Parma,34,11,21,2,44,39,5,54,7
FC Sudtirol,34,4,27,3,33,25,8,39,8
Palermo,34,4,27,3,32,41,-9,39,9
Cagliari,34,4,27,3,31,42,-11,39,10
Ternana,34,2,27,5,41,39,2,33,11
Perugia,34,2,26,6,41,33,8,32,12
SPAL Ferrara,34,2,26,6,43,47,-4,32,13
Ascoli,34,2,25,7,39,43,-4,31,14
Benevento,34,1,26,7,38,35,3,29,15
Venezia,34,2,22,10,41,52,-11,28,16
Como,34,2,22,10,29,52,-23,28,17
Cittadella,34,0,26,8,24,38,-14,26,18
Brescia,34,0,15,19,31,56,-25,15,19
Cosenza,34,0,14,20,32,52,-20,14,20
Frosinone,35,33,2,0,67,23,44,101,1
Bari 1908,35,22,13,0,64,24,40,79,2
Reggina,35,18,16,1,53,40,13,70,3
Pisa,35,16,18,1,52,35,17,66,4
Genoa,35,13,22,0,30,16,14,61,5
Modena,35,12,19,4,61,53,8,55,6
Parma,35,11,22,2,44,40,4,55,7
FC Sudtirol,35,4,28,3,34,26,8,40,8
Palermo,35,4,28,3,33,42,-9,40,9
Cagliari,35,4,28,3,32,44,-12,40,10
Ternana,35,2,28,5,42,40,2,34,11
Perugia,35,2,27,6,41,35,6,33,12
SPAL Ferrara,35,2,27,6,43,47,-4,33,13
Ascoli,35,2,26,7,39,43,-4,32,14
Benevento,35,1,27,7,39,35,4,30,15
Venezia,35,2,22,11,41,55,-14,28,16
Como,35,2,22,11,32,53,-21,28,17
Cittadella,35,0,27,8,24,39,-15,27,18
Brescia,35,0,15,20,32,59,-27,15,19
Cosenza,35,0,14,21,32,53,-21,14,20
Frosinone,36,34,2,0,69,25,44,104,1
Bari 1908,36,22,13,1,64,24,40,79,2
Reggina,36,19,16,1,54,40,14,73,3
Pisa,36,16,18,2,52,37,15,66,4
Genoa,36,13,22,1,31,17,14,61,5
Modena,36,12,19,5,61,56,5,55,6
Parma,36,11,22,3,45,43,2,55,7
FC Sudtirol,36,4,28,4,34,27,7,40,8
Palermo,36,4,28,4,33,42,-9,40,9
Cagliari,36,4,28,4,34,45,-11,40,10
Ternana,36,2,28,6,44,42,2,34,11
Perugia,36,2,27,7,42,39,3,33,12
SPAL Ferrara,36,2,27,7,43,48,-5,33,13
Ascoli,36,2,26,8,39,45,-6,32,14
Benevento,36,1,27,8,39,37,2,30,15
Venezia,36,2,22,12,43,58,-15,28,16
Como,36,2,22,12,33,55,-22,28,17
Cittadella,36,0,27,9,25,40,-15,27,18
Brescia,36,0,15,21,33,63,-30,15,19
Cosenza,36,0,14,22,32,54,-22,14,20
Frosinone,37,35,2,0,71,27,44,107,1
Bari 1908,37,22,14,1,65,26,39,80,2
Reggina,37,19,17,1,57,42,15,74,3
Pisa,37,16,19,2,52,38,14,67,4
Genoa,37,13,23,1,32,19,13,62,5
Modena,37,12,20,5,61,56,5,56,6
Parma,37,11,23,3,48,44,4,56,7
FC Sudtirol,37,4,29,4,35,28,7,41,8
Palermo,37,4,29,4,36,42,-6,41,9
Cagliari,37,4,29,4,36,45,-9,41,10
Ternana,37,2,29,6,44,45,-1,35,11
Perugia,37,2,28,7,43,43,0,34,12
SPAL Ferrara,37,2,28,7,44,48,-4,34,13
Ascoli,37,2,27,8,39,47,-8,33,14
Benevento,37,1,28,8,39,39,0,31,15
Venezia,37,2,23,12,44,59,-15,29,16
Como,37,2,23,12,36,56,-20,29,17
Cittadella,37,0,28,9,26,40,-14,28,18
Brescia,37,0,15,22,33,64,-31,15,19
Cosenza,37,0,14,23,32,55,-23,14,20
Frosinone,38,35,3,0,73,30,43,108,1
Bari 1908,38,22,15,1,67,27,40,81,2
Reggina,38,20,17,1,57,42,15,77,3
Pisa,38,16,20,2,55,41,14,68,4
Genoa,38,13,24,1,33,20,13,63,5
Modena,38,12,20,6,63,56,7,56,6
Parma,38,11,23,4,48,47,1,56,7
FC Sudtirol,38,4,29,5,35,29,6,41,8
Palermo,38,4,29,5,37,45,-8,41,9
Cagliari,38,4,29,5,36,45,-9,41,10
Ternana,38,2,29,7,44,45,-1,35,11
Perugia,38,2,28,8,46,44,2,34,12
SPAL Ferrara,38,2,28,8,45,48,-3,34,13
Ascoli,38,2,27,9,41,50,-9,33,14
Benevento,38,1,28,9,39,43,-4,31,15
Venezia,38,2,23,13,44,61,-17,29,16
Como,38,2,23,13,36,58,-22,29,17
Cittadella,38,0,28,10,26,40,-14,28,18
Brescia,38,0,15,23,33,65,-32,15,19
Cosenza,38,0,14,24,33,55,-22,14,20
