Team,Matches,Won,Drawn,Lost,GF,GA,GD,Points,Rank
Mechelen,31,3,11,17,38,58,-20,20,13
Eupen,31,2,10,19,43,72,-29,16,14
Waregem,31,2,9,20,36,56,-20,15,15
Kortrijk,31,0,9,22,26,64,-38,9,16
RFC Seraing,31,0,8,23,37,65,-28,8,17
Oostende,31,0,6,25,25,62,-37,6,18
Genk,32,30,2,0,86,26,60,92,1
Union Saint-Gilloise,32,26,5,1,67,34,33,83,2
Antwerp,32,21,10,1,57,22,35,73,3
Gent,32,19,11,2,47,38,9,68,4
Club Brugge,32,18,11,3,62,48,14,65,5
Anderlecht,32,11,17,4,57,29,28,50,6
Westerlo,32,12,13,7,65,51,14,49,7
Standard,32,11,15,6,52,38,14,48,8
Oud-Heverlee Leuven,32,11,14,7,42,37,5,47,9
Cercle Brugge,32,8,17,7,44,49,-5,41,10
St Truiden,32,7,19,6,24,35,-11,40,11
Charleroi,32,7,12,13,35,52,-17,33,12
Mechelen,32,3,12,17,41,59,-18,21,13
Waregem,32,2,10,20,38,58,-20,16,14
Eupen,32,2,10,20,43,74,-31,16,15
Kortrijk,32,0,10,22,26,65,-39,10,16
RFC Seraing,32,0,9,23,40,68,-28,9,17
Oostende,32,0,6,26,25,63,-38,6,18
Genk,33,31,2,0,94,27,67,95,1
Union Saint-Gilloise,33,27,5,1,68,34,34,86,2
Antwerp,33,22,10,1,58,23,35,76,3
Gent,33,20,11,2,47,38,9,71,4
Club Brugge,33,19,11,3,65,48,17,68,5
Anderlecht,33,12,17,4,59,31,28,53,6
Westerlo,33,13,13,7,67,51,16,52,7
Standard,33,12,15,6,53,39,14,51,8
Oud-Heverlee Leuven,33,12,14,7,43,38,5,50,9
Cercle Brugge,33,9,17,7,44,50,-6,44,10
St Truiden,33,7,20,6,25,36,-11,41,11
Charleroi,33,7,13,13,38,54,-16,34,12
Mechelen,33,3,13,17,41,60,-19,22,13
Waregem,33,2,11,20,39,60,-21,17,14
Eupen,33,2,11,20,46,77,-31,17,15
Kortrijk,33,0,11,22,28,67,-39,11,16
RFC Seraing,33,0,9,24,41,70,-29,9,17
Oostende,33,0,7,26,27,66,-39,7,18
Genk,34,31,3,0,94,28,66,96,1
Union Saint-Gilloise,34,27,6,1,69,35,34,87,2
Antwerp,34,23,10,1,59,25,34,79,3
Gent,34,20,12,2,48,42,6,72,4
Club Brugge,34,19,12,3,66,50,16,69,5
Anderlecht,34,12,17,5,59,31,28,53,6
Westerlo,34,13,13,8,69,54,15,52,7
Standard,34,12,15,7,53,40,13,51,8
Oud-Heverlee Leuven,34,12,14,8,43,40,3,50,9
Cercle Brugge,34,9,17,8,46,52,-6,44,10
St Truiden,34,7,20,7,26,38,-12,41,11
Charleroi,34,7,13,14,38,57,-19,34,12
Mechelen,34,3,13,18,42,61,-19,22,13
Waregem,34,2,11,21,40,61,-21,17,14
Eupen,34,2,11,21,47,78,-31,17,15
Kortrijk,34,0,11,23,29,68,-39,11,16
RFC Seraing,34,0,9,25,43,71,-28,9,17
Oostende,34,0,7,27,28,68,-40,7,18
