Team,Matches,Won,Drawn,Lost,GF,GA,GD,Points,Rank
Corinthians Paulista,25,9,14,2,32,17,15,41,8
Botafogo Rio de Janeiro,25,7,13,5,28,22,6,34,9
Santos FC,25,6,16,3,22,27,-5,34,10
America MG,25,6,14,5,43,26,17,32,11
Goias Esporte Clube,25,4,14,7,25,35,-10,26,12
Atletico Paranaense,25,4,12,9,21,38,-17,24,13
Atletico Clube Goianiense,25,3,13,9,20,46,-26,22,14
Cuiaba Esporte Clube,25,2,14,9,25,28,-3,20,15
Bragantino,25,3,10,12,27,34,-7,19,16
Coritiba FC,25,2,13,10,29,29,0,19,17
Ceara SC,25,2,12,11,21,35,-14,18,18
Avai FC,25,1,12,12,19,36,-17,15,19
Esporte Clube Juventude,25,0,7,18,23,37,-14,7,20
Sociedade Esportiva Palmeiras,26,23,3,0,49,19,30,72,1
Fluminense Rio de Janeiro,26,20,5,1,42,21,21,65,2
Flamengo Rio de Janeiro,26,14,10,2,39,30,9,52,3
Internacional,26,13,12,1,41,18,23,51,4
Sao Paulo FC,26,13,11,2,33,28,5,50,5
Fortaleza,26,11,13,2,27,15,12,46,6
Atletico Mineiro,26,11,13,2,27,27,0,46,7
Corinthians Paulista,26,9,15,2,32,17,15,42,8
Botafogo Rio de Janeiro,26,7,14,5,29,23,6,35,9
Santos FC,26,6,17,3,22,28,-6,35,10
America MG,26,6,15,5,44,26,18,33,11
Atletico Paranaense,26,5,12,9,21,38,-17,27,12
Goias Esporte Clube,26,4,15,7,27,35,-8,27,13
Atletico Clube Goianiense,26,3,14,9,23,46,-23,23,14
Cuiaba Esporte Clube,26,2,15,9,26,30,-4,21,15
Bragantino,26,3,11,12,27,34,-7,20,16
Coritiba FC,26,2,14,10,29,29,0,20,17
Ceara SC,26,2,13,11,21,35,-14,19,18
Avai FC,26,1,13,12,20,36,-16,16,19
Esporte Clube Juventude,26,0,8,18,23,39,-16,8,20
Sociedade Esportiva Palmeiras,27,23,4,0,50,20,30,73,1
Fluminense Rio de Janeiro,27,20,6,1,43,22,21,66,2
Flamengo Rio de Janeiro,27,15,10,2,40,31,9,55,3
Internacional,27,14,12,1,43,19,24,54,4
Sao Paulo FC,27,14,11,2,34,29,5,53,5
Atletico Mineiro,27,11,14,2,28,28,0,47,6
Fortaleza,27,11,13,3,28,16,12,46,7
Corinthians Paulista,27,9,16,2,34,18,16,43,8
Santos FC,27,6,18,3,23,28,-5,36,9
Botafogo Rio de Janeiro,27,7,14,6,29,26,3,35,10
America MG,27,6,16,5,48,27,21,34,11
Atletico Paranaense,27,6,12,9,22,40,-18,30,12
Goias Esporte Clube,27,4,16,7,27,37,-10,28,13
Bragantino,27,4,11,12,28,34,-6,23,14
Atletico Clube Goianiense,27,3,14,10,23,46,-23,23,15
Ceara SC,27,3,13,11,21,35,-14,22,16
Cuiaba Esporte Clube,27,2,16,9,27,31,-4,22,17
Coritiba FC,27,2,14,11,29,31,-2,20,18
Avai FC,27,1,13,13,22,39,-17,16,19
Esporte Clube Juventude,27,0,8,19,23,41,-18,8,20
Sociedade Esportiva Palmeiras,28,24,4,0,52,23,29,76,1
Fluminense Rio de Janeiro,28,21,6,1,43,22,21,69,2
Flamengo Rio de Janeiro,28,16,10,2,42,31,11,58,3
Internacional,28,15,12,1,45,20,25,57,4
Sao Paulo FC,28,15,11,2,35,31,4,56,5
Atletico Mineiro,28,12,14,2,30,29,1,50,6
Fortaleza,28,12,13,3,31,16,15,49,7
Corinthians Paulista,28,10,16,2,34,20,14,46,8
Santos FC,28,7,18,3,25,29,-4,39,9
America MG,28,7,16,5,48,27,21,37,10
Botafogo Rio de Janeiro,28,7,15,6,30,26,4,36,11
Atletico Paranaense,28,6,13,9,23,41,-18,31,12
Goias Esporte Clube,28,4,16,8,29,37,-8,28,13
Bragantino,28,5,11,12,29,34,-5,26,14
Atletico Clube Goianiense,28,3,15,10,25,46,-21,24,15
Ceara SC,28,3,14,11,23,36,-13,23,16
Cuiaba Esporte Clube,28,2,17,9,28,31,-3,23,17
Coritiba FC,28,2,15,11,30,32,-2,21,18
Avai FC,28,1,14,13,24,40,-16,17,19
Esporte Clube Juventude,28,0,9,19,26,41,-15,9,20
Sociedade Esportiva Palmeiras,29,25,4,0,52,25,27,79,1
Fluminense Rio de Janeiro,29,21,7,1,45,22,23,70,2
Flamengo Rio de Janeiro,29,17,10,2,42,33,9,61,3
Internacional,29,16,12,1,45,22,23,60,4
Sao Paulo FC,29,15,12,2,37,32,5,57,5
Atletico Mineiro,29,12,15,2,34,31,3,51,6
Fortaleza,29,12,14,3,31,18,13,50,7
Corinthians Paulista,29,11,16,2,34,20,14,49,8
Santos FC,29,7,19,3,25,30,-5,40,9
America MG,29,7,17,5,50,28,22,38,10
Botafogo Rio de Janeiro,29,7,16,6,30,27,3,37,11
Atletico Paranaense,29,6,14,9,24,42,-18,32,12
Goias Esporte Clube,29,4,17,8,30,38,-8,29,13
Bragantino,29,5,12,12,30,36,-6,27,14
Ceara SC,29,4,14,11,24,37,-13,26,15
Atletico Clube Goianiense,29,3,15,11,28,47,-19,24,16
Cuiaba Esporte Clube,29,2,18,9,30,32,-2,24,17
Coritiba FC,29,2,15,12,31,32,-1,21,18
Avai FC,29,1,14,14,26,41,-15,17,19
Esporte Clube Juventude,29,0,9,20,27,45,-18,9,20
Sociedade Esportiva Palmeiras,30,25,5,0,53,28,25,80,1
Fluminense Rio de Janeiro,30,21,8,1,46,25,21,71,2
Flamengo Rio de Janeiro,30,18,10,2,44,34,10,64,3
Internacional,30,17,12,1,45,22,23,63,4
Sao Paulo FC,30,15,13,2,38,32,6,58,5
Atletico Mineiro,30,12,16,2,35,32,3,52,6
Fortaleza,30,12,15,3,32,19,13,51,7
Corinthians Paulista,30,11,17,2,34,22,12,50,8
Santos FC,30,8,19,3,27,30,-3,43,9
America MG,30,7,18,5,50,28,22,39,10
Botafogo Rio de Janeiro,30,7,17,6,30,31,-1,38,11
Atletico Paranaense,30,7,14,9,25,42,-17,35,12
Goias Esporte Clube,30,4,17,9,32,39,-7,29,13
Bragantino,30,5,13,12,30,36,-6,28,14
Ceara SC,30,4,15,11,24,37,-13,27,15
Cuiaba Esporte Clube,30,2,19,9,31,32,-1,25,16
Atletico Clube Goianiense,30,3,15,12,28,49,-21,24,17
Coritiba FC,30,2,15,13,31,34,-3,21,18
Avai FC,30,1,14,15,29,46,-17,17,19
Esporte Clube Juventude,30,0,9,21,29,46,-17,9,20
Sociedade Esportiva Palmeiras,31,25,6,0,53,29,24,81,1
Fluminense Rio de Janeiro,31,21,9,1,46,27,19,72,2
Flamengo Rio de Janeiro,31,19,10,2,47,34,13,67,3
Internacional,31,18,12,1,46,22,24,66,4
Sao Paulo FC,31,15,14,2,39,34,5,59,5
Corinthians Paulista,31,12,17,2,35,22,13,53,6
Atletico Mineiro,31,12,17,2,35,33,2,53,7
Fortaleza,31,12,16,3,33,19,14,52,8
Santos FC,31,9,19,3,30,31,-1,46,9
America MG,31,7,18,6,50,30,20,39,10
Botafogo Rio de Janeiro,31,7,17,7,32,36,-4,38,11
Atletico Paranaense,31,7,15,9,25,44,-19,36,12
Bragantino,31,6,13,12,31,37,-6,31,13
Goias Esporte Clube,31,4,17,10,34,40,-6,29,14
Ceara SC,31,4,16,11,24,38,-14,28,15
Cuiaba Esporte Clube,31,2,20,9,32,33,-1,26,16
Atletico Clube Goianiense,31,3,15,13,29,50,-21,24,17
Coritiba FC,31,2,15,14,31,35,-4,21,18
Avai FC,31,1,14,16,29,46,-17,17,19
Esporte Clube Juventude,31,0,9,22,29,47,-18,9,20
Sociedade Esportiva Palmeiras,32,26,6,0,53,29,24,84,1
Fluminense Rio de Janeiro,32,21,10,1,48,28,20,73,2
Flamengo Rio de Janeiro,32,20,10,2,49,35,14,70,3
Internacional,32,19,12,1,46,23,23,69,4
Sao Paulo FC,32,15,15,2,40,35,5,60,5
Corinthians Paulista,32,12,18,2,37,23,14,54,6
Atletico Mineiro,32,12,18,2,35,34,1,54,7
Fortaleza,32,12,17,3,35,20,15,53,8
Santos FC,32,9,20,3,30,31,-1,47,9
America MG,32,7,19,6,50,31,19,40,10
Botafogo Rio de Janeiro,32,7,18,7,32,36,-4,39,11
Atletico Paranaense,32,7,16,9,26,47,-21,37,12
Bragantino,32,6,14,12,31,40,-9,32,13
Goias Esporte Clube,32,4,18,10,34,43,-9,30,14
Ceara SC,32,4,17,11,25,40,-15,29,15
Cuiaba Esporte Clube,32,2,21,9,34,33,1,27,16
Atletico Clube Goianiense,32,3,16,13,31,50,-19,25,17
Coritiba FC,32,2,16,14,31,35,-4,22,18
Avai FC,32,1,14,17,29,48,-19,17,19
Esporte Clube Juventude,32,0,9,23,29,49,-20,9,20
Sociedade Esportiva Palmeiras,33,26,7,0,55,31,24,85,1
Fluminense Rio de Janeiro,33,21,11,1,48,29,19,74,2
Internacional,33,20,12,1,47,25,22,72,3
Flamengo Rio de Janeiro,33,20,11,2,50,36,14,71,4
Sao Paulo FC,33,15,16,2,41,35,6,61,5
Corinthians Paulista,33,12,19,2,37,24,13,55,6
Atletico Mineiro,33,12,19,2,37,35,2,55,7
Fortaleza,33,12,18,3,36,20,16,54,8
Santos FC,33,10,20,3,31,32,-1,50,9
America MG,33,7,20,6,51,31,20,41,10
Atletico Paranaense,33,8,16,9,26,47,-21,40,11
Botafogo Rio de Janeiro,33,7,19,7,32,37,-5,40,12
Bragantino,33,6,15,12,34,42,-8,33,13
Goias Esporte Clube,33,4,18,11,35,43,-8,30,14
Ceara SC,33,4,18,11,26,40,-14,30,15
Cuiaba Esporte Clube,33,2,21,10,35,35,0,27,16
Atletico Clube Goianiense,33,3,16,14,31,50,-19,25,17
Coritiba FC,33,2,16,15,32,35,-3,22,18
Avai FC,33,1,14,18,29,49,-20,17,19
Esporte Clube Juventude,33,0,9,24,30,50,-20,9,20
Sociedade Esportiva Palmeiras,34,26,8,0,56,32,24,86,1
Internacional,34,21,12,1,47,26,21,75,2
Fluminense Rio de Janeiro,34,21,11,2,48,30,18,74,3
Flamengo Rio de Janeiro,34,21,11,2,51,39,12,74,4
Sao Paulo FC,34,15,16,3,41,39,2,61,5
Corinthians Paulista,34,12,19,3,37,26,11,55,6
Atletico Mineiro,34,12,19,3,39,37,2,55,7
Fortaleza,34,12,18,4,37,22,15,54,8
Santos FC,34,10,20,4,32,34,-2,50,9
Atletico Paranaense,34,8,17,9,27,49,-22,41,10
America MG,34,7,20,7,52,32,20,41,11
Botafogo Rio de Janeiro,34,7,19,8,34,38,-4,40,12
Bragantino,34,6,16,12,36,44,-8,34,13
Ceara SC,34,4,19,11,26,41,-15,31,14
Goias Esporte Clube,34,4,18,12,36,46,-10,30,15
Cuiaba Esporte Clube,34,2,21,11,37,35,2,27,16
Atletico Clube Goianiense,34,3,16,15,31,50,-19,25,17
Coritiba FC,34,2,16,16,32,35,-3,22,18
Avai FC,34,1,14,19,31,51,-20,17,19
Esporte Clube Juventude,34,0,9,25,31,54,-23,9,20
Sociedade Esportiva Palmeiras,35,27,8,0,57,33,24,89,1
Internacional,35,22,12,1,49,27,22,78,2
Fluminense Rio de Janeiro,35,21,12,2,50,31,19,75,3
Flamengo Rio de Janeiro,35,21,12,2,54,40,14,75,4
Sao Paulo FC,35,15,17,3,41,39,2,62,5
Corinthians Paulista,35,12,20,3,38,27,11,56,6
Atletico Mineiro,35,12,20,3,40,38,2,56,7
Fortaleza,35,12,19,4,40,22,18,55,8
Santos FC,35,10,21,4,34,34,0,51,9
Atletico Paranaense,35,9,17,9,28,50,-22,44,10
America MG,35,7,21,7,53,33,20,42,11
Botafogo Rio de Janeiro,35,7,20,8,35,38,-3,41,12
Bragantino,35,6,16,13,37,47,-10,34,13
Ceara SC,35,4,20,11,27,41,-14,32,14
Goias Esporte Clube,35,4,18,13,38,47,-9,30,15
Cuiaba Esporte Clube,35,2,21,12,37,36,1,27,16
Atletico Clube Goianiense,35,3,16,16,31,51,-20,25,17
Coritiba FC,35,2,16,17,34,38,-4,22,18
Avai FC,35,1,14,20,31,51,-20,17,19
Esporte Clube Juventude,35,0,9,26,31,54,-23,9,20
Sociedade Esportiva Palmeiras,36,28,8,0,58,35,23,92,1
Internacional,36,23,12,1,51,27,24,81,2
Fluminense Rio de Janeiro,36,21,13,2,50,34,16,76,3
Flamengo Rio de Janeiro,36,21,13,2,56,43,13,76,4
Sao Paulo FC,36,15,18,3,41,39,2,63,5
Corinthians Paulista,36,12,21,3,38,27,11,57,6
Atletico Mineiro,36,12,21,3,40,38,2,57,7
Fortaleza,36,12,20,4,43,23,20,56,8
Santos FC,36,10,22,4,37,34,3,52,9
Atletico Paranaense,36,9,18,9,30,52,-22,45,10
America MG,36,7,22,7,55,34,21,43,11
Botafogo Rio de Janeiro,36,7,21,8,38,41,-3,42,12
Bragantino,36,6,17,13,39,48,-9,35,13
Ceara SC,36,4,21,11,27,43,-16,33,14
Goias Esporte Clube,36,4,18,14,38,48,-10,30,15
Cuiaba Esporte Clube,36,2,21,13,38,37,1,27,16
Atletico Clube Goianiense,36,3,16,17,31,51,-20,25,17
Coritiba FC,36,2,16,18,37,39,-2,22,18
Avai FC,36,1,14,21,31,54,-23,17,19
Esporte Clube Juventude,36,0,9,27,31,55,-24,9,20
Sociedade Esportiva Palmeiras,37,28,9,0,60,36,24,93,1
Internacional,37,24,12,1,52,28,24,84,2
Flamengo Rio de Janeiro,37,21,13,3,57,43,14,76,3
Fluminense Rio de Janeiro,37,21,13,3,51,37,14,76,4
Sao Paulo FC,37,15,18,4,42,41,1,63,5
Corinthians Paulista,37,12,21,4,38,28,10,57,6
Atletico Mineiro,37,12,21,4,40,39,1,57,7
Fortaleza,37,12,20,5,44,25,19,56,8
Santos FC,37,10,22,5,39,35,4,52,9
Atletico Paranaense,37,9,18,10,31,54,-23,45,10
America MG,37,7,22,8,55,34,21,43,11
Botafogo Rio de Janeiro,37,7,21,9,38,42,-4,42,12
Bragantino,37,6,17,14,39,50,-11,35,13
Ceara SC,37,4,22,11,28,44,-16,34,14
Goias Esporte Clube,37,4,18,15,40,48,-8,30,15
Cuiaba Esporte Clube,37,2,21,14,39,37,2,27,16
Atletico Clube Goianiense,37,3,16,18,31,52,-21,25,17
Coritiba FC,37,2,16,19,37,42,-5,22,18
Avai FC,37,1,14,22,32,55,-23,17,19
Esporte Clube Juventude,37,0,9,28,32,57,-25,9,20
Sociedade Esportiva Palmeiras,38,29,9,0,63,37,26,96,1
Internacional,38,24,13,1,54,28,26,85,2
Fluminense Rio de Janeiro,38,21,14,3,52,38,14,77,3
Flamengo Rio de Janeiro,38,21,14,3,57,44,13,77,4
Sao Paulo FC,38,15,19,4,43,43,0,64,5
Corinthians Paulista,38,12,22,4,40,29,11,58,6
Atletico Mineiro,38,12,22,4,41,40,1,58,7
Fortaleza,38,12,21,5,44,25,19,57,8
Santos FC,38,10,23,5,40,35,5,53,9
Atletico Paranaense,38,9,19,10,33,54,-21,46,10
America MG,38,7,23,8,56,34,22,44,11
Botafogo Rio de Janeiro,38,7,22,9,39,43,-4,43,12
Bragantino,38,6,18,14,40,51,-11,36,13
Ceara SC,38,4,23,11,28,46,-18,35,14
Goias Esporte Clube,38,4,19,15,40,48,-8,31,15
Cuiaba Esporte Clube,38,2,22,14,39,38,1,28,16
Atletico Clube Goianiense,38,3,16,19,31,54,-23,25,17
Coritiba FC,38,2,16,20,39,44,-5,22,18
Avai FC,38,1,14,23,32,55,-23,17,19
Esporte Clube Juventude,38,0,9,29,33,58,-25,9,20
