Team,Matches,Won,Drawn,Lost,GF,GA,GD,Points,Rank
Ingolstadt,27,11,14,2,39,28,11,47,6
Munich 1860,27,11,13,3,48,41,7,46,7
Freiburg II,27,8,18,1,33,25,8,42,8
Mannheim,27,9,14,4,43,27,16,41,9
MSV Duisburg,27,6,14,7,29,43,-14,32,10
RW Essen,27,6,12,9,35,39,-4,30,11
Verl,27,3,18,6,37,32,5,27,12
Viktoria Koln,27,3,17,7,41,36,5,26,13
Erzgebirge Aue,27,1,15,11,28,39,-11,18,14
VfB Oldenburg,27,1,12,14,40,60,-20,15,15
Zwickau,27,0,12,15,22,50,-28,12,16
Hallescher FC,27,0,10,17,32,44,-12,10,17
Dortmund II,27,0,10,17,23,41,-18,10,18
SV Meppen,27,0,6,21,25,50,-25,6,19
SpVgg Bayreuth,27,0,4,23,21,53,-32,4,20
Elversberg,28,28,0,0,72,26,46,84,1
Wehen Wiesbaden,28,19,8,1,57,32,25,65,2
Dynamo Dresden,28,18,9,1,54,35,19,63,3
Saarbrucken,28,15,12,1,43,21,22,57,4
Osnabruck,28,14,10,4,50,38,12,52,5
Munich 1860,28,12,13,3,49,41,8,49,6
Ingolstadt,28,11,14,3,39,30,9,47,7
Freiburg II,28,8,18,2,35,29,6,42,8
Mannheim,28,9,14,5,45,28,17,41,9
MSV Duisburg,28,6,15,7,30,43,-13,33,10
RW Essen,28,6,12,10,35,43,-8,30,11
Verl,28,4,18,6,42,34,8,30,12
Viktoria Koln,28,4,17,7,43,37,6,29,13
Erzgebirge Aue,28,1,15,12,30,41,-11,18,14
VfB Oldenburg,28,1,12,15,41,63,-22,15,15
Zwickau,28,0,12,16,22,52,-30,12,16
Dortmund II,28,0,11,17,23,43,-20,11,17
Hallescher FC,28,0,10,18,33,51,-18,10,18
SV Meppen,28,0,6,22,27,51,-24,6,19
SpVgg Bayreuth,28,0,4,24,23,56,-33,4,20
Elversberg,29,29,0,0,74,27,47,87,1
Wehen Wiesbaden,29,20,8,1,57,32,25,68,2
Dynamo Dresden,29,18,10,1,60,36,24,64,3
Saarbrucken,29,15,13,1,44,22,22,58,4
Osnabruck,29,14,11,4,52,39,13,53,5
Munich 1860,29,13,13,3,50,41,9,52,6
Ingolstadt,29,11,15,3,40,31,9,48,7
Freiburg II,29,8,19,2,36,32,4,43,8
Mannheim,29,9,15,5,46,30,16,42,9
MSV Duisburg,29,6,16,7,30,43,-13,34,10
Viktoria Koln,29,5,17,7,44,37,7,32,11
RW Essen,29,6,13,10,37,43,-6,31,12
Verl,29,4,19,6,44,36,8,31,13
Erzgebirge Aue,29,1,16,12,31,43,-12,19,14
VfB Oldenburg,29,1,12,16,44,64,-20,15,15
Zwickau,29,0,12,17,22,55,-33,12,16
Hallescher FC,29,0,11,18,35,53,-18,11,17
Dortmund II,29,0,11,18,23,46,-23,11,18
SV Meppen,29,0,7,22,29,53,-24,7,19
SpVgg Bayreuth,29,0,4,25,24,60,-36,4,20
Elversberg,30,30,0,0,76,29,47,90,1
Wehen Wiesbaden,30,20,9,1,58,36,22,69,2
Dynamo Dresden,30,18,11,1,60,37,23,65,3
Saarbrucken,30,15,14,1,46,23,23,59,4
Munich 1860,30,14,13,3,50,41,9,55,5
Osnabruck,30,14,12,4,52,39,13,54,6
Ingolstadt,30,11,16,3,43,32,11,49,7
Freiburg II,30,8,20,2,38,34,4,44,8
Mannheim,30,9,15,6,48,32,16,42,9
Viktoria Koln,30,6,17,7,44,37,7,35,10
MSV Duisburg,30,6,16,8,31,44,-13,34,11
Verl,30,4,20,6,47,36,11,32,12
RW Essen,30,6,13,11,38,45,-7,31,13
Erzgebirge Aue,30,1,17,12,32,44,-12,20,14
VfB Oldenburg,30,1,12,17,45,68,-23,15,15
Hallescher FC,30,1,11,18,38,54,-16,14,16
Zwickau,30,0,12,18,23,58,-35,12,17
Dortmund II,30,0,11,19,24,49,-25,11,18
SV Meppen,30,0,8,22,30,55,-25,8,19
SpVgg Bayreuth,30,0,4,26,25,60,-35,4,20
Elversberg,31,31,0,0,80,30,50,93,1
Wehen Wiesbaden,31,20,9,2,58,38,20,69,2
Dynamo Dresden,31,18,11,2,63,38,25,65,3
Saarbrucken,31,15,14,2,47,27,20,59,4
Munich 1860,31,14,13,4,51,43,8,55,5
Osnabruck,31,14,12,5,52,43,9,54,6
Ingolstadt,31,11,16,4,44,33,11,49,7
Freiburg II,31,8,20,3,38,36,2,44,8
Mannheim,31,9,15,7,48,37,11,42,9
Viktoria Koln,31,7,17,7,45,39,6,38,10
MSV Duisburg,31,6,16,9,31,46,-15,34,11
Verl,31,4,21,6,48,37,11,33,12
RW Essen,31,6,13,12,38,47,-9,31,13
Erzgebirge Aue,31,1,17,13,32,45,-13,20,14
Hallescher FC,31,2,11,18,41,55,-14,17,15
VfB Oldenburg,31,1,12,18,46,71,-25,15,16
Dortmund II,31,0,12,19,25,51,-26,12,17
Zwickau,31,0,12,19,24,62,-38,12,18
SV Meppen,31,0,9,22,33,55,-22,9,19
SpVgg Bayreuth,31,0,5,26,25,62,-37,5,20
Elversberg,32,32,0,0,84,30,54,96,1
Wehen Wiesbaden,32,20,10,2,60,39,21,70,2
Dynamo Dresden,32,18,12,2,65,41,24,66,3
Saarbrucken,32,15,15,2,49,28,21,60,4
Munich 1860,32,14,14,4,51,44,7,56,5
Osnabruck,32,14,13,5,53,43,10,55,6
Ingolstadt,32,11,17,4,45,34,11,50,7
Freiburg II,32,8,21,3,38,39,-1,45,8
Mannheim,32,9,16,7,48,39,9,43,9
Viktoria Koln,32,7,18,7,45,41,4,39,10
MSV Duisburg,32,6,17,9,32,47,-15,35,11
Verl,32,4,21,7,49,39,10,33,12
RW Essen,32,6,14,12,39,49,-10,32,13
Erzgebirge Aue,32,1,18,13,35,45,-10,21,14
Hallescher FC,32,2,12,18,42,57,-15,18,15
VfB Oldenburg,32,1,12,19,48,71,-23,15,16
Dortmund II,32,0,13,19,25,52,-27,13,17
Zwickau,32,0,12,20,25,65,-40,12,18
SV Meppen,32,0,10,22,34,57,-23,10,19
SpVgg Bayreuth,32,0,6,26,25,64,-39,6,20
Elversberg,33,33,0,0,84,30,54,99,1
Wehen Wiesbaden,33,21,10,2,60,39,21,73,2
Dynamo Dresden,33,19,12,2,69,43,26,69,3
Saarbrucken,33,16,15,2,51,29,22,63,4
Munich 1860,33,15,14,4,55,44,11,59,5
Osnabruck,33,15,13,5,54,46,8,58,6
Ingolstadt,33,12,17,4,47,34,13,53,7
Freiburg II,33,9,21,3,38,42,-4,48,8
Mannheim,33,10,16,7,48,40,8,46,9
Viktoria Koln,33,8,18,7,46,43,3,42,10
MSV Duisburg,33,6,18,9,33,47,-14,36,11
Verl,33,4,22,7,50,39,11,34,12
RW Essen,33,6,15,12,40,49,-9,33,13
Erzgebirge Aue,33,2,18,13,35,45,-10,24,14
Hallescher FC,33,2,13,18,47,58,-11,19,15
VfB Oldenburg,33,1,13,19,49,72,-23,16,16
Dortmund II,33,0,14,19,28,54,-26,14,17
Zwickau,33,0,13,20,25,66,-41,13,18
SV Meppen,33,0,10,23,37,57,-20,10,19
SpVgg Bayreuth,33,0,7,26,25,65,-40,7,20
Elversberg,34,34,0,0,91,31,60,102,1
Wehen Wiesbaden,34,22,10,2,60,39,21,76,2
Dynamo Dresden,34,20,12,2,75,45,30,72,3
Saarbrucken,34,17,15,2,51,30,21,66,4
Munich 1860,34,16,14,4,57,45,12,62,5
Osnabruck,34,16,13,5,54,47,7,61,6
Ingolstadt,34,12,18,4,48,35,13,54,7
Freiburg II,34,9,22,3,39,42,-3,49,8
Mannheim,34,10,17,7,52,42,10,47,9
Viktoria Koln,34,8,19,7,48,45,3,43,10
MSV Duisburg,34,6,19,9,33,48,-15,37,11
Verl,34,5,22,7,50,40,10,37,12
RW Essen,34,6,16,12,40,52,-12,34,13
Erzgebirge Aue,34,2,19,13,35,46,-11,25,14
Hallescher FC,34,2,14,18,48,61,-13,20,15
VfB Oldenburg,34,1,14,19,49,73,-24,17,16
Dortmund II,34,0,15,19,31,54,-23,15,17
Zwickau,34,0,14,20,27,66,-39,14,18
SV Meppen,34,0,10,24,38,60,-22,10,19
SpVgg Bayreuth,34,0,8,26,26,65,-39,8,20
Elversberg,35,35,0,0,95,32,63,105,1
Wehen Wiesbaden,35,23,10,2,62,39,23,79,2
Dynamo Dresden,35,21,12,2,79,47,32,75,3
Saarbrucken,35,18,15,2,53,30,23,69,4
Munich 1860,35,17,14,4,60,47,13,65,5
Osnabruck,35,17,13,5,55,48,7,64,6
Ingolstadt,35,13,18,4,51,37,14,57,7
Freiburg II,35,10,22,3,41,42,-1,52,8
Mannheim,35,11,17,7,55,43,12,50,9
Viktoria Koln,35,9,19,7,48,46,2,46,10
MSV Duisburg,35,7,19,9,33,48,-15,40,11
Verl,35,6,22,7,51,41,10,40,12
RW Essen,35,7,16,12,41,53,-12,37,13
Erzgebirge Aue,35,3,19,13,37,46,-9,28,14
Hallescher FC,35,2,15,18,50,61,-11,21,15
VfB Oldenburg,35,1,15,19,51,74,-23,18,16
Dortmund II,35,0,16,19,34,55,-21,16,17
Zwickau,35,0,15,20,27,66,-39,15,18
SV Meppen,35,0,11,24,40,60,-20,11,19
SpVgg Bayreuth,35,0,8,27,26,65,-39,8,20
Elversberg,36,36,0,0,98,33,65,108,1
Wehen Wiesbaden,36,24,10,2,64,41,23,82,2
Dynamo Dresden,36,22,12,2,79,48,31,78,3
Saarbrucken,36,19,15,2,54,30,24,72,4
Munich 1860,36,18,14,4,63,47,16,68,5
Osnabruck,36,18,13,5,55,48,7,67,6
Ingolstadt,36,14,18,4,53,38,15,60,7
Freiburg II,36,10,23,3,43,45,-2,53,8
Mannheim,36,11,18,7,56,43,13,51,9
Viktoria Koln,36,9,20,7,50,47,3,47,10
Verl,36,7,22,7,51,41,10,43,11
MSV Duisburg,36,7,20,9,35,48,-13,41,12
RW Essen,36,7,17,12,41,53,-12,38,13
Erzgebirge Aue,36,3,20,13,37,46,-9,29,14
Hallescher FC,36,2,16,18,52,64,-12,22,15
VfB Oldenburg,36,1,16,19,52,75,-23,19,16
Dortmund II,36,0,17,19,35,56,-21,17,17
Zwickau,36,0,16,20,29,68,-39,16,18
SV Meppen,36,0,12,24,41,60,-19,12,19
SpVgg Bayreuth,36,0,9,27,26,68,-42,9,20
Elversberg,37,37,0,0,99,33,66,111,1
Wehen Wiesbaden,37,25,10,2,66,43,23,85,2
Dynamo Dresden,37,23,12,2,79,48,31,81,3
Saarbrucken,37,19,16,2,54,30,24,73,4
Munich 1860,37,18,15,4,64,48,16,69,5
Osnabruck,37,18,14,5,56,48,8,68,6
Ingolstadt,37,14,19,4,55,41,14,61,7
Freiburg II,37,10,24,3,43,45,-2,54,8
Mannheim,37,11,19,7,58,43,15,52,9
Viktoria Koln,37,9,21,7,50,50,0,48,10
Verl,37,8,22,7,54,42,12,46,11
MSV Duisburg,37,7,21,9,37,49,-12,42,12
RW Essen,37,7,18,12,42,57,-15,39,13
Erzgebirge Aue,37,3,21,13,39,47,-8,30,14
Hallescher FC,37,2,17,18,53,64,-11,23,15
VfB Oldenburg,37,1,17,19,54,77,-23,20,16
Dortmund II,37,0,18,19,35,56,-21,18,17
Zwickau,37,0,16,21,29,69,-40,16,18
SV Meppen,37,0,12,25,41,60,-19,12,19
SpVgg Bayreuth,37,0,9,28,26,70,-44,9,20
Elversberg,38,38,0,0,101,34,67,114,1
Wehen Wiesbaden,38,25,11,2,68,45,23,86,2
Dynamo Dresden,38,23,13,2,81,49,32,82,3
Saarbrucken,38,19,17,2,57,32,25,74,4
Munich 1860,38,18,16,4,65,49,16,70,5
Osnabruck,38,18,15,5,58,50,8,69,6
Ingolstadt,38,14,20,4,55,41,14,62,7
Freiburg II,38,10,25,3,43,48,-5,55,8
Mannheim,38,11,20,7,59,45,14,53,9
Verl,38,9,22,7,56,43,13,49,10
Viktoria Koln,38,9,22,7,50,51,-1,49,11
MSV Duisburg,38,7,22,9,37,52,-15,43,12
RW Essen,38,7,19,12,43,58,-15,40,13
Erzgebirge Aue,38,3,21,14,40,49,-9,30,14
Hallescher FC,38,2,17,19,54,65,-11,23,15
VfB Oldenburg,38,1,17,20,55,83,-28,20,16
Dortmund II,38,0,18,20,36,59,-23,18,17
Zwickau,38,0,16,22,31,74,-43,16,18
SV Meppen,38,0,12,26,42,60,-18,12,19
SpVgg Bayreuth,38,0,9,29,26,70,-44,9,20
