Team,Matches,Won,Drawn,Lost,GF,GA,GD,Points,Rank
Sheffield United,24,17,7,0,34,13,21,58,2
Middlesbrough,24,13,10,1,44,35,9,49,3
Sunderland,24,11,13,0,29,19,10,46,4
Norwich City,24,9,15,0,37,23,14,42,5
Millwall,24,9,14,1,30,27,3,41,6
Luton Town,24,9,14,1,30,32,-2,41,7
Watford,24,6,18,0,30,23,7,36,8
Bristol City,24,6,16,2,41,28,13,34,9
West Bromwich Albion,24,4,18,2,33,33,0,30,10
Swansea City,24,3,18,3,35,39,-4,27,11
Birmingham City,24,2,20,2,19,38,-19,26,12
Blackburn Rovers,24,1,21,2,31,25,6,24,13
Hull City,24,1,20,3,29,25,4,23,14
Rotherham United,24,1,20,3,23,29,-6,23,15
Coventry City,24,0,22,2,30,34,-4,22,16
Cardiff City,24,0,21,3,20,21,-1,21,17
Huddersfield Town,24,0,21,3,25,28,-3,21,18
Stoke City,24,1,17,6,29,32,-3,20,19
Preston North End,24,0,18,6,25,28,-3,18,20
Queens Park Rangers,24,0,18,6,28,33,-5,18,21
Blackpool,24,0,18,6,24,36,-12,18,22
Reading,24,0,16,8,26,37,-11,16,23
Wigan Athletic,24,0,11,13,28,39,-11,11,24
Burnley,25,25,0,0,51,20,31,75,1
Sheffield United,25,18,7,0,35,13,22,61,2
Middlesbrough,25,14,10,1,45,35,10,52,3
Sunderland,25,11,13,1,31,21,10,46,4
Norwich City,25,9,16,0,38,23,15,43,5
Millwall,25,9,15,1,31,28,3,42,6
Luton Town,25,9,15,1,31,34,-3,42,7
Watford,25,6,19,0,32,25,7,37,8
Bristol City,25,6,17,2,43,30,13,35,9
West Bromwich Albion,25,5,18,2,36,35,1,33,10
Swansea City,25,4,18,3,37,41,-4,30,11
Birmingham City,25,2,21,2,20,39,-19,27,12
Blackburn Rovers,25,1,22,2,34,25,9,25,13
Hull City,25,1,21,3,34,27,7,24,14
Rotherham United,25,1,21,3,24,29,-5,24,15
Coventry City,25,0,23,2,32,34,-2,23,16
Cardiff City,25,0,22,3,21,21,0,22,17
Huddersfield Town,25,0,22,3,28,30,-2,22,18
Stoke City,25,1,18,6,31,32,-1,21,19
Reading,25,1,16,8,27,38,-11,19,20
Preston North End,25,0,19,6,26,28,-2,19,21
Queens Park Rangers,25,0,19,6,30,33,-3,19,22
Blackpool,25,0,19,6,24,37,-13,19,23
Wigan Athletic,25,0,12,13,29,41,-12,12,24
Burnley,26,26,0,0,53,21,32,78,1
Sheffield United,26,19,7,0,35,14,21,64,2
Middlesbrough,26,15,10,1,45,37,8,55,3
Sunderland,26,12,13,1,34,21,13,49,4
Norwich City,26,10,16,0,42,24,18,46,5
Luton Town,26,10,15,1,32,36,-4,45,6
Millwall,26,9,16,1,31,30,1,43,7
Watford,26,6,19,1,32,26,6,37,8
Bristol City,26,6,18,2,46,30,16,36,9
West Bromwich Albion,26,6,18,2,38,35,3,36,10
Swansea City,26,4,19,3,39,44,-5,31,11
Birmingham City,26,2,22,2,21,39,-18,28,12
Blackburn Rovers,26,1,23,2,34,25,9,26,13
Coventry City,26,1,23,2,33,34,-1,26,14
Hull City,26,1,22,3,37,28,9,25,15
Rotherham United,26,1,21,4,24,35,-11,24,16
Cardiff City,26,0,23,3,22,21,1,23,17
Huddersfield Town,26,0,23,3,28,31,-3,23,18
Preston North End,26,1,19,6,30,29,1,22,19
Stoke City,26,1,19,6,33,33,0,22,20
Queens Park Rangers,26,0,20,6,32,36,-4,20,21
Blackpool,26,0,20,6,26,38,-12,20,22
Reading,26,1,16,9,29,39,-10,19,23
Wigan Athletic,26,0,13,13,30,43,-13,13,24
Burnley,27,27,0,0,55,22,33,81,1
Sheffield United,27,20,7,0,38,15,23,67,2
Middlesbrough,27,16,10,1,49,40,9,58,3
Sunderland,27,13,13,1,36,21,15,52,4
Norwich City,27,10,17,0,43,25,18,47,5
Luton Town,27,10,16,1,33,38,-5,46,6
Millwall,27,9,17,1,32,31,1,44,7
Watford,27,7,19,1,35,26,9,40,8
Bristol City,27,6,19,2,49,31,18,37,9
West Bromwich Albion,27,6,19,2,40,37,3,37,10
Swansea City,27,5,19,3,39,49,-10,34,11
Birmingham City,27,2,22,3,24,42,-18,28,12
Blackburn Rovers,27,1,24,2,34,27,7,27,13
Coventry City,27,1,24,2,34,34,0,27,14
Hull City,27,1,23,3,37,28,9,26,15
Rotherham United,27,1,22,4,25,36,-11,25,16
Preston North End,27,1,20,6,31,31,0,23,17
Stoke City,27,1,20,6,34,35,-1,23,18
Queens Park Rangers,27,1,20,6,34,38,-4,23,19
Cardiff City,27,0,23,4,22,22,0,23,20
Huddersfield Town,27,0,23,4,29,32,-3,23,21
Reading,27,1,17,9,30,41,-11,20,22
Blackpool,27,0,20,7,26,39,-13,20,23
Wigan Athletic,27,0,13,14,30,44,-14,13,24
Burnley,28,28,0,0,58,22,36,84,1
Sheffield United,28,21,7,0,38,15,23,70,2
Middlesbrough,28,16,11,1,50,42,8,59,3
Sunderland,28,14,13,1,38,21,17,55,4
Norwich City,28,10,17,1,44,25,19,47,5
Luton Town,28,10,17,1,34,38,-4,47,6
Millwall,28,9,18,1,32,32,0,45,7
Watford,28,7,20,1,36,29,7,41,8
West Bromwich Albion,28,7,19,2,44,37,7,40,9
Bristol City,28,6,20,2,51,31,20,38,10
Swansea City,28,5,20,3,40,51,-11,35,11
Birmingham City,28,2,23,3,25,43,-18,29,12
Blackburn Rovers,28,1,25,2,34,28,6,28,13
Coventry City,28,1,25,2,34,37,-3,28,14
Hull City,28,1,24,3,38,32,6,27,15
Rotherham United,28,1,23,4,27,38,-11,26,16
Preston North End,28,1,21,6,31,31,0,24,17
Stoke City,28,1,21,6,36,39,-3,24,18
Queens Park Rangers,28,1,21,6,34,39,-5,24,19
Cardiff City,28,0,24,4,24,22,2,24,20
Huddersfield Town,28,0,24,4,29,33,-4,24,21
Reading,28,1,18,9,33,42,-9,21,22
Blackpool,28,0,21,7,27,41,-14,21,23
Wigan Athletic,28,0,14,14,32,45,-13,14,24
Burnley,29,29,0,0,58,23,35,87,1
Sheffield United,29,22,7,0,40,15,25,73,2
Middlesbrough,29,17,11,1,50,43,7,62,3
Sunderland,29,14,14,1,38,22,16,56,4
Norwich City,29,11,17,1,45,25,20,50,5
Luton Town,29,10,18,1,35,40,-5,48,6
Millwall,29,9,19,1,34,32,2,46,7
Watford,29,7,21,1,39,30,9,42,8
West Bromwich Albion,29,7,20,2,44,38,6,41,9
Bristol City,29,6,20,3,54,35,19,38,10
Swansea City,29,6,20,3,41,54,-13,38,11
Birmingham City,29,2,24,3,25,43,-18,30,12
Blackburn Rovers,29,1,26,2,34,29,5,29,13
Coventry City,29,1,26,2,37,38,-1,29,14
Stoke City,29,2,21,6,37,41,-4,27,15
Hull City,29,1,24,4,38,34,4,27,16
Rotherham United,29,1,24,4,28,41,-13,27,17
Preston North End,29,1,22,6,31,32,-1,25,18
Queens Park Rangers,29,1,22,6,35,40,-5,25,19
Cardiff City,29,0,24,5,25,23,2,24,20
Huddersfield Town,29,0,24,5,31,33,-2,24,21
Reading,29,1,19,9,33,42,-9,22,22
Blackpool,29,0,21,8,29,44,-15,21,23
Wigan Athletic,29,0,14,15,33,45,-12,14,24
Burnley,30,30,0,0,60,23,37,90,1
Sheffield United,30,23,7,0,42,15,27,76,2
Middlesbrough,30,18,11,1,50,43,7,65,3
Sunderland,30,15,14,1,40,24,16,59,4
Norwich City,30,12,17,1,46,27,19,53,5
Luton Town,30,10,19,1,37,42,-5,49,6
Millwall,30,9,20,1,35,33,2,47,7
West Bromwich Albion,30,8,20,2,45,39,6,44,8
Watford,30,7,22,1,39,31,8,43,9
Bristol City,30,7,20,3,55,36,19,41,10
Swansea City,30,7,20,3,42,54,-12,41,11
Birmingham City,30,2,25,3,25,43,-18,31,12
Blackburn Rovers,30,1,27,2,38,29,9,30,13
Coventry City,30,1,27,2,37,40,-3,30,14
Stoke City,30,2,22,6,37,42,-5,28,15
Hull City,30,1,25,4,40,36,4,28,16
Rotherham United,30,1,25,4,32,42,-10,28,17
Preston North End,30,1,23,6,31,35,-4,26,18
Queens Park Rangers,30,1,23,6,36,41,-5,26,19
Cardiff City,30,0,25,5,27,23,4,25,20
Huddersfield Town,30,0,25,5,31,34,-3,25,21
Reading,30,1,20,9,34,46,-12,23,22
Blackpool,30,0,22,8,29,47,-18,22,23
Wigan Athletic,30,0,14,16,33,49,-16,14,24
Burnley,31,31,0,0,60,24,36,93,1
Sheffield United,31,24,7,0,43,17,26,79,2
Middlesbrough,31,18,12,1,53,44,9,66,3
Sunderland,31,15,15,1,42,24,18,60,4
Norwich City,31,13,17,1,47,28,19,56,5
Luton Town,31,11,19,1,38,43,-5,52,6
Millwall,31,10,20,1,35,33,2,50,7
West Bromwich Albion,31,9,20,2,49,39,10,47,8
Watford,31,7,23,1,40,31,9,44,9
Bristol City,31,7,21,3,57,37,20,42,10
Swansea City,31,7,21,3,44,59,-15,42,11
Birmingham City,31,2,25,4,27,46,-19,31,12
Blackburn Rovers,31,1,28,2,39,30,9,31,13
Coventry City,31,1,28,2,37,42,-5,31,14
Stoke City,31,2,23,6,38,42,-4,29,15
Hull City,31,1,26,4,41,37,4,29,16
Rotherham United,31,1,26,4,34,43,-9,29,17
Preston North End,31,1,24,6,32,35,-3,27,18
Queens Park Rangers,31,1,24,6,37,41,-4,27,19
Cardiff City,31,0,26,5,30,25,5,26,20
Huddersfield Town,31,0,26,5,33,36,-3,26,21
Reading,31,1,21,9,37,47,-10,24,22
Blackpool,31,0,23,8,31,51,-20,23,23
Wigan Athletic,31,0,15,16,36,51,-15,15,24
Burnley,32,32,0,0,61,26,35,96,1
Sheffield United,32,25,7,0,43,20,23,82,2
Middlesbrough,32,18,13,1,55,46,9,67,3
Sunderland,32,15,16,1,43,24,19,61,4
Norwich City,32,13,18,1,48,30,18,57,5
Luton Town,32,11,20,1,38,46,-8,53,6
Millwall,32,10,21,1,36,34,2,51,7
West Bromwich Albion,32,9,21,2,49,40,9,48,8
Watford,32,7,24,1,42,32,10,45,9
Bristol City,32,7,22,3,58,38,20,43,10
Swansea City,32,7,22,3,47,62,-15,43,11
Coventry City,32,2,28,2,38,42,-4,34,12
Birmingham City,32,2,26,4,28,48,-20,32,13
Blackburn Rovers,32,1,28,3,43,30,13,31,14
Stoke City,32,2,24,6,43,44,-1,30,15
Hull City,32,1,26,5,41,38,3,29,16
Rotherham United,32,1,26,5,36,44,-8,29,17
Preston North End,32,1,25,6,33,36,-3,28,18
Queens Park Rangers,32,1,25,6,38,42,-4,28,19
Cardiff City,32,0,26,6,32,26,6,26,20
Huddersfield Town,32,0,26,6,34,37,-3,26,21
Reading,32,1,21,10,39,48,-9,24,22
Blackpool,32,0,23,9,31,52,-21,23,23
Wigan Athletic,32,0,15,17,36,53,-17,15,24
Burnley,33,33,0,0,64,27,37,99,1
Sheffield United,33,26,7,0,44,20,24,85,2
Middlesbrough,33,18,14,1,55,47,8,68,3
Sunderland,33,15,17,1,44,25,19,62,4
Norwich City,33,14,18,1,48,33,15,60,5
Luton Town,33,11,21,1,39,47,-8,54,6
Millwall,33,10,22,1,37,36,1,52,7
West Bromwich Albion,33,9,22,2,50,40,10,49,8
Watford,33,7,25,1,43,34,9,46,9
Swansea City,33,7,23,3,49,63,-14,44,10
Bristol City,33,7,22,4,59,39,20,43,11
Coventry City,33,2,29,2,39,42,-3,35,12
Birmingham City,33,2,27,4,30,49,-19,33,13
Stoke City,33,2,25,6,44,44,0,31,14
Blackburn Rovers,33,1,28,4,44,32,12,31,15
Hull City,33,1,26,6,41,39,2,29,16
Queens Park Rangers,33,1,26,6,40,42,-2,29,17
Rotherham United,33,1,26,6,36,45,-9,29,18
Preston North End,33,1,25,7,33,39,-6,28,19
Cardiff City,33,0,26,7,32,26,6,26,20
Huddersfield Town,33,0,26,7,34,38,-4,26,21
Reading,33,1,22,10,41,48,-7,25,22
Blackpool,33,0,23,10,33,54,-21,23,23
Wigan Athletic,33,0,15,18,36,59,-23,15,24
Burnley,34,33,1,0,65,28,37,100,1
Sheffield United,34,27,7,0,44,20,24,88,2
Middlesbrough,34,18,15,1,56,48,8,69,3
Sunderland,34,15,18,1,45,25,20,63,4
Norwich City,34,14,19,1,51,33,18,61,5
Luton Town,34,11,22,1,41,48,-7,55,6
Millwall,34,10,23,1,38,36,2,53,7
West Bromwich Albion,34,9,23,2,51,41,10,50,8
Watford,34,7,26,1,46,34,12,47,9
Swansea City,34,7,24,3,51,64,-13,45,10
Bristol City,34,7,23,4,60,40,20,44,11
Coventry City,34,2,30,2,40,43,-3,36,12
Birmingham City,34,2,28,4,33,50,-17,34,13
Stoke City,34,2,26,6,45,44,1,32,14
Blackburn Rovers,34,1,29,4,44,32,12,32,15
Rotherham United,34,1,27,6,39,47,-8,30,16
Hull City,34,1,26,7,42,43,-1,29,17
Queens Park Rangers,34,1,26,7,40,43,-3,29,18
Preston North End,34,1,26,7,34,41,-7,29,19
Reading,34,1,23,10,42,49,-7,26,20
Cardiff City,34,0,26,8,34,26,8,26,21
Huddersfield Town,34,0,26,8,34,39,-5,26,22
Blackpool,34,0,23,11,33,56,-23,23,23
Wigan Athletic,34,0,15,19,38,60,-22,15,24
Burnley,35,34,1,0,66,29,37,103,1
Sheffield United,35,27,8,0,45,21,24,89,2
Middlesbrough,35,18,16,1,56,50,6,70,3
Sunderland,35,15,19,1,48,27,21,64,4
Norwich City,35,14,20,1,55,33,22,62,5
Luton Town,35,11,23,1,44,50,-6,56,6
Millwall,35,10,24,1,41,36,5,54,7
West Bromwich Albion,35,10,23,2,56,41,15,53,8
Watford,35,7,27,1,47,34,13,48,9
Swansea City,35,7,25,3,51,65,-14,46,10
Bristol City,35,7,24,4,64,41,23,45,11
Coventry City,35,2,31,2,42,46,-4,37,12
Birmingham City,35,2,29,4,34,51,-17,35,13
Stoke City,35,2,27,6,46,47,-1,33,14
Blackburn Rovers,35,1,30,4,45,33,12,33,15
Rotherham United,35,1,28,6,41,47,-6,31,16
Queens Park Rangers,35,1,27,7,44,44,0,30,17
Hull City,35,1,27,7,43,43,0,30,18
Preston North End,35,1,27,7,36,41,-5,30,19
Cardiff City,35,0,27,8,35,28,7,27,20
Huddersfield Town,35,0,27,8,35,40,-5,27,21
Reading,35,1,23,11,42,50,-8,26,22
Blackpool,35,0,23,12,36,57,-21,23,23
Wigan Athletic,35,0,15,20,38,62,-24,15,24
Burnley,36,35,1,0,70,29,41,106,1
Sheffield United,36,28,8,0,48,22,26,92,2
Middlesbrough,36,18,17,1,58,53,5,71,3
Sunderland,36,15,20,1,49,29,20,65,4
Norwich City,36,14,21,1,55,34,21,63,5
Luton Town,36,11,24,1,46,51,-5,57,6
Millwall,36,10,25,1,42,39,3,55,7
West Bromwich Albion,36,10,24,2,56,42,14,54,8
Watford,36,7,28,1,47,35,12,49,9
Swansea City,36,7,26,3,52,66,-14,47,10
Bristol City,36,7,25,4,65,44,21,46,11
Coventry City,36,2,32,2,43,47,-4,38,12
Birmingham City,36,2,29,5,35,55,-20,35,13
Stoke City,36,2,27,7,46,48,-2,33,14
Blackburn Rovers,36,1,30,5,46,35,11,33,15
Queens Park Rangers,36,1,28,7,46,45,1,31,16
Rotherham United,36,1,28,7,41,48,-7,31,17
Hull City,36,1,27,8,43,43,0,30,18
Preston North End,36,1,27,8,36,41,-5,30,19
Reading,36,1,24,11,43,51,-8,27,20
Cardiff City,36,0,27,9,36,30,6,27,21
Huddersfield Town,36,0,27,9,35,41,-6,27,22
Blackpool,36,0,23,13,38,58,-20,23,23
Wigan Athletic,36,0,15,21,39,63,-24,15,24
Burnley,37,36,1,0,71,31,40,109,1
Sheffield United,37,29,8,0,48,22,26,95,2
Middlesbrough,37,18,18,1,61,54,7,72,3
Sunderland,37,15,21,1,51,31,20,66,4
Norwich City,37,14,22,1,55,36,19,64,5
Luton Town,37,11,25,1,47,53,-6,58,6
West Bromwich Albion,37,11,24,2,58,45,13,57,7
Millwall,37,10,26,1,42,39,3,56,8
Watford,37,7,29,1,47,38,9,50,9
Bristol City,37,7,26,4,67,45,22,47,10
Swansea City,37,7,26,4,56,69,-13,47,11
Coventry City,37,2,33,2,43,50,-7,39,12
Birmingham City,37,2,30,5,36,58,-22,36,13
Stoke City,37,2,28,7,46,50,-4,34,14
Blackburn Rovers,37,1,31,5,48,37,11,34,15
Rotherham United,37,1,29,7,43,50,-7,32,16
Queens Park Rangers,37,1,28,8,46,46,0,31,17
Preston North End,37,1,28,8,36,42,-6,31,18
Hull City,37,1,27,9,47,45,2,30,19
Reading,37,1,25,11,44,55,-11,28,20
Cardiff City,37,0,27,10,37,31,6,27,21
Huddersfield Town,37,0,27,10,36,42,-6,27,22
Blackpool,37,0,23,14,38,59,-21,23,23
Wigan Athletic,37,0,15,22,39,66,-27,15,24
Burnley,38,37,1,0,72,34,38,112,1
Sheffield United,38,30,8,0,49,22,27,98,2
Middlesbrough,38,18,18,2,62,57,5,72,3
Sunderland,38,15,21,2,52,33,19,66,4
Norwich City,38,14,22,2,56,36,20,64,5
West Bromwich Albion,38,11,25,2,59,45,14,58,6
Luton Town,38,11,25,2,47,54,-7,58,7
Millwall,38,10,26,2,43,40,3,56,8
Swansea City,38,8,26,4,58,70,-12,50,9
Watford,38,7,29,2,48,40,8,50,10
Bristol City,38,7,26,5,67,47,20,47,11
Coventry City,38,2,34,2,43,51,-8,40,12
Birmingham City,38,2,30,6,36,61,-25,36,13
Stoke City,38,2,29,7,47,50,-3,35,14
Blackburn Rovers,38,1,31,6,48,39,9,34,15
Queens Park Rangers,38,1,29,8,46,46,0,32,16
Preston North End,38,1,29,8,38,44,-6,32,17
Rotherham United,38,1,29,8,43,53,-10,32,18
Hull City,38,1,27,10,48,48,0,30,19
Reading,38,1,26,11,46,57,-11,29,20
Cardiff City,38,0,27,11,37,35,2,27,21
Huddersfield Town,38,0,27,11,36,45,-9,27,22
Blackpool,38,0,23,15,38,63,-25,23,23
Wigan Athletic,38,0,15,23,40,67,-27,15,24
Burnley,39,38,1,0,73,36,37,115,1
Sheffield United,39,31,8,0,53,23,30,101,2
Middlesbrough,39,19,18,2,63,59,4,75,3
Sunderland,39,15,22,2,54,34,20,67,4
Norwich City,39,14,23,2,60,37,23,65,5
West Bromwich Albion,39,12,25,2,60,47,13,61,6
Luton Town,39,11,26,2,50,55,-5,59,7
Millwall,39,10,27,2,45,43,2,57,8
Swansea City,39,9,26,4,59,74,-15,53,9
Watford,39,7,30,2,49,43,6,51,10
Bristol City,39,7,27,5,68,50,18,48,11
Coventry City,39,2,34,3,45,51,-6,40,12
Birmingham City,39,2,31,6,36,61,-25,37,13
Stoke City,39,2,30,7,48,51,-3,36,14
Blackburn Rovers,39,1,32,6,49,40,9,35,15
Queens Park Rangers,39,1,30,8,47,49,-2,33,16
Preston North End,39,1,30,8,39,46,-7,33,17
Rotherham United,39,1,30,8,43,53,-10,33,18
Hull City,39,1,28,10,50,50,0,31,19
Reading,39,1,27,11,49,59,-10,30,20
Cardiff City,39,0,28,11,38,37,1,28,21
Huddersfield Town,39,0,28,11,37,46,-9,28,22
Blackpool,39,0,24,15,38,65,-27,24,23
Wigan Athletic,39,0,15,24,41,68,-27,15,24
Burnley,40,39,1,0,76,36,40,118,1
Sheffield United,40,32,8,0,54,24,30,104,2
Middlesbrough,40,19,19,2,65,60,5,76,3
Sunderland,40,15,23,2,54,34,20,68,4
Norwich City,40,14,24,2,60,38,22,66,5
West Bromwich Albion,40,13,25,2,63,47,16,64,6
Luton Town,40,11,27,2,50,55,-5,60,7
Millwall,40,10,28,2,46,44,2,58,8
Swansea City,40,10,26,4,60,75,-15,56,9
Watford,40,7,31,2,50,43,7,52,10
Bristol City,40,7,28,5,69,51,18,49,11
Coventry City,40,2,35,3,46,51,-5,41,12
Birmingham City,40,2,32,6,39,61,-22,38,13
Stoke City,40,2,30,8,49,53,-4,36,14
Blackburn Rovers,40,1,33,6,51,40,11,36,15
Queens Park Rangers,40,1,31,8,50,49,1,34,16
Preston North End,40,1,31,8,40,47,-7,34,17
Rotherham United,40,1,31,8,43,54,-11,34,18
Hull City,40,1,29,10,50,53,-3,32,19
Reading,40,1,28,11,51,60,-9,31,20
Cardiff City,40,0,29,11,38,37,1,29,21
Huddersfield Town,40,0,29,11,39,47,-8,29,22
Blackpool,40,0,25,15,39,68,-29,25,23
Wigan Athletic,40,0,15,25,42,72,-30,15,24
Burnley,41,40,1,0,77,36,41,121,1
Sheffield United,41,33,8,0,56,27,29,107,2
Middlesbrough,41,19,20,2,66,60,6,77,3
Sunderland,41,15,24,2,55,35,20,69,4
Norwich City,41,14,25,2,61,39,22,67,5
West Bromwich Albion,41,14,25,2,64,49,15,67,6
Luton Town,41,11,28,2,50,57,-7,61,7
Millwall,41,10,29,2,46,45,1,59,8
Swansea City,41,10,26,5,63,76,-13,56,9
Watford,41,7,32,2,51,44,7,53,10
Bristol City,41,7,29,5,69,53,16,50,11
Coventry City,41,2,36,3,46,53,-7,42,12
Birmingham City,41,2,33,6,39,62,-23,39,13
Stoke City,41,2,31,8,51,55,-4,37,14
Blackburn Rovers,41,1,34,6,53,43,10,37,15
Queens Park Rangers,41,1,32,8,50,49,1,35,16
Preston North End,41,1,32,8,41,49,-8,35,17
Rotherham United,41,1,32,8,46,56,-10,35,18
Hull City,41,1,30,10,51,54,-3,33,19
Reading,41,1,29,11,52,64,-12,32,20
Cardiff City,41,0,30,11,38,41,-3,30,21
Huddersfield Town,41,0,30,11,39,49,-10,30,22
Blackpool,41,0,26,15,40,69,-29,26,23
Wigan Athletic,41,0,15,26,44,74,-30,15,24
Burnley,42,40,2,0,78,37,41,122,1
Sheffield United,42,34,8,0,58,28,30,110,2
Middlesbrough,42,19,20,3,66,62,4,77,3
Sunderland,42,15,24,3,55,37,18,69,4
West Bromwich Albion,42,14,26,2,66,50,16,68,5
Norwich City,42,14,25,3,61,40,21,67,6
Luton Town,42,11,28,3,51,57,-6,61,7
Millwall,42,10,29,3,46,46,0,59,8
Swansea City,42,10,27,5,64,76,-12,57,9
Watford,42,7,32,3,53,45,8,53,10
Bristol City,42,7,29,6,69,53,16,50,11
Coventry City,42,2,37,3,47,54,-7,43,12
Birmingham City,42,2,33,7,42,62,-20,39,13
Stoke City,42,2,32,8,53,55,-2,38,14
Blackburn Rovers,42,1,34,7,54,44,10,37,15
Queens Park Rangers,42,1,32,9,50,50,0,35,16
Preston North End,42,1,32,9,41,49,-8,35,17
Rotherham United,42,1,32,9,47,59,-12,35,18
Hull City,42,1,30,11,51,55,-4,33,19
Reading,42,1,29,12,53,67,-14,32,20
Cardiff City,42,0,30,12,39,41,-2,30,21
Huddersfield Town,42,0,30,12,39,50,-11,30,22
Blackpool,42,0,26,16,41,71,-30,26,23
Wigan Athletic,42,0,15,27,44,74,-30,15,24
Burnley,43,41,2,0,79,37,42,125,1
Sheffield United,43,35,8,0,60,29,31,113,2
Middlesbrough,43,19,21,3,67,62,5,78,3
West Bromwich Albion,43,15,26,2,67,51,16,71,4
Sunderland,43,15,25,3,55,38,17,70,5
Norwich City,43,14,26,3,61,41,20,68,6
Luton Town,43,11,29,3,53,58,-5,62,7
Millwall,43,10,30,3,46,48,-2,60,8
Swansea City,43,10,28,5,64,78,-14,58,9
Watford,43,7,33,3,55,50,5,54,10
Bristol City,43,7,30,6,72,54,18,51,11
Coventry City,43,2,38,3,47,57,-10,44,12
Birmingham City,43,2,34,7,42,63,-21,40,13
Stoke City,43,2,33,8,53,56,-3,39,14
Blackburn Rovers,43,1,35,7,57,44,13,38,15
Queens Park Rangers,43,1,33,9,51,51,0,36,16
Preston North End,43,1,33,9,41,50,-9,36,17
Rotherham United,43,1,33,9,51,61,-10,36,18
Hull City,43,1,31,11,52,57,-5,34,19
Reading,43,1,30,12,55,67,-12,33,20
Cardiff City,43,0,31,12,40,42,-2,31,21
Huddersfield Town,43,0,31,12,40,50,-10,31,22
Blackpool,43,0,26,17,44,73,-29,26,23
Wigan Athletic,43,0,15,28,46,75,-29,15,24
Burnley,44,42,2,0,82,41,41,128,1
Sheffield United,44,36,8,0,61,32,29,116,2
Middlesbrough,44,19,22,3,72,64,8,79,3
West Bromwich Albion,44,16,26,2,69,52,17,74,4
Sunderland,44,15,26,3,58,41,17,71,5
Norwich City,44,14,27,3,62,41,21,69,6
Luton Town,44,11,30,3,55,59,-4,63,7
Millwall,44,10,31,3,49,50,-1,61,8
Swansea City,44,10,29,5,67,78,-11,59,9
Watford,44,7,34,3,56,52,4,55,10
Bristol City,44,7,31,6,73,55,18,52,11
Coventry City,44,2,39,3,48,58,-10,45,12
Birmingham City,44,2,35,7,43,65,-22,41,13
Stoke City,44,2,34,8,53,57,-4,40,14
Blackburn Rovers,44,1,36,7,58,45,13,39,15
Queens Park Rangers,44,1,33,10,52,52,0,36,16
Preston North End,44,1,33,10,45,51,-6,36,17
Rotherham United,44,1,33,10,54,62,-8,36,18
Hull City,44,1,31,12,57,57,0,34,19
Reading,44,1,30,13,56,69,-13,33,20
Cardiff City,44,0,31,13,42,44,-2,31,21
Huddersfield Town,44,0,31,13,40,53,-13,31,22
Blackpool,44,0,26,18,44,76,-32,26,23
Wigan Athletic,44,0,15,29,46,76,-30,15,24
Burnley,45,42,3,0,82,42,40,129,1
Sheffield United,45,36,9,0,62,34,28,117,2
Middlesbrough,45,19,23,3,73,64,9,80,3
West Bromwich Albion,45,16,27,2,71,54,17,75,4
Sunderland,45,15,27,3,58,42,16,72,5
Norwich City,45,14,28,3,63,41,22,70,6
Luton Town,45,11,31,3,56,59,-3,64,7
Millwall,45,10,32,3,51,52,-1,62,8
Swansea City,45,10,29,6,68,80,-12,59,9
Watford,45,7,35,3,57,53,4,56,10
Bristol City,45,7,31,7,76,57,19,52,11
Coventry City,45,2,40,3,51,60,-9,46,12
Birmingham City,45,2,35,8,43,70,-27,41,13
Stoke City,45,2,34,9,54,58,-4,40,14
Blackburn Rovers,45,1,36,8,58,48,10,39,15
Queens Park Rangers,45,1,33,11,54,53,1,36,16
Rotherham United,45,1,33,11,55,63,-8,36,17
Preston North End,45,1,33,11,45,54,-9,36,18
Hull City,45,1,31,13,57,61,-4,34,19
Reading,45,1,30,14,58,70,-12,33,20
Cardiff City,45,0,31,14,42,46,-4,31,21
Huddersfield Town,45,0,31,14,42,53,-11,31,22
Blackpool,45,0,26,19,46,79,-33,26,23
Wigan Athletic,45,0,15,30,46,80,-34,15,24
Burnley,46,43,3,0,82,44,38,132,1
Sheffield United,46,36,10,0,65,34,31,118,2
Middlesbrough,46,19,24,3,73,65,8,81,3
West Bromwich Albion,46,16,28,2,72,54,18,76,4
Sunderland,46,15,28,3,59,43,16,73,5
Norwich City,46,14,29,3,66,41,25,71,6
Luton Town,46,11,32,3,58,59,-1,65,7
Millwall,46,10,33,3,54,52,2,63,8
Swansea City,46,10,30,6,70,83,-13,60,9
Watford,46,7,36,3,60,55,5,57,10
Bristol City,46,7,32,7,77,57,20,53,11
Coventry City,46,2,41,3,51,61,-10,47,12
Birmingham City,46,2,36,8,44,71,-27,42,13
Stoke City,46,2,35,9,55,59,-4,41,14
Blackburn Rovers,46,1,37,8,58,50,8,40,15
Queens Park Rangers,46,1,34,11,55,54,1,37,16
Rotherham United,46,1,34,11,57,63,-6,37,17
Preston North End,46,1,34,11,47,54,-7,37,18
Hull City,46,1,32,13,58,64,-6,35,19
Reading,46,1,31,14,58,71,-13,34,20
Cardiff City,46,0,32,14,42,47,-5,32,21
Huddersfield Town,46,0,32,14,42,53,-11,32,22
Blackpool,46,0,26,20,46,80,-34,26,23
Wigan Athletic,46,0,15,31,46,81,-35,15,24
