Team,Matches,Won,Drawn,Lost,GF,GA,GD,Points,Rank
Leyton Orient,24,20,4,0,37,7,30,64,1
Carlisle,24,16,8,0,35,20,15,56,2
Walsall,24,13,11,0,27,14,13,50,3
Stevenage,24,13,11,0,28,20,8,50,4
Northampton Town,24,13,10,1,42,25,17,49,5
Bradford,24,12,12,0,24,28,-4,48,6
Stockport County,24,12,11,1,37,17,20,47,7
Salford City,24,10,13,1,39,26,13,43,8
Tranmere,24,6,14,4,29,30,-1,32,9
AFC Wimbledon,24,4,16,4,25,25,0,28,10
Harrogate Town,24,5,11,8,30,36,-6,26,11
Swindon Town,24,3,16,5,17,24,-7,25,12
Mansfield Town,24,3,14,7,33,33,0,23,13
Barrow,24,2,14,8,12,40,-28,20,14
Grimsby,24,1,14,9,29,22,7,17,15
Sutton United,24,1,14,9,23,28,-5,17,16
Newport County,24,0,15,9,17,33,-16,15,17
Doncaster Rovers,24,1,11,12,21,28,-7,14,18
Colchester,24,1,10,13,17,26,-9,13,19
Crawley Town,24,1,6,17,33,35,-2,9,20
Crewe Alexandra,24,0,8,16,24,37,-13,8,21
Rochdale,24,0,8,16,16,44,-28,8,22
Gillingham,24,0,4,20,13,25,-12,4,23
Hartlepool,24,0,4,20,22,50,-28,4,24
Leyton Orient,25,21,4,0,38,8,30,67,1
Carlisle,25,16,9,0,36,20,16,57,2
Stevenage,25,14,11,0,28,20,8,53,3
Northampton Town,25,14,10,1,44,25,19,52,4
Walsall,25,13,12,0,29,15,14,51,5
Stockport County,25,13,11,1,38,18,20,50,6
Bradford,25,12,13,0,25,31,-6,49,7
Salford City,25,10,14,1,40,26,14,44,8
Tranmere,25,7,14,4,30,32,-2,35,9
AFC Wimbledon,25,5,16,4,26,27,-1,31,10
Harrogate Town,25,5,12,8,30,36,-6,27,11
Mansfield Town,25,4,14,7,35,34,1,26,12
Swindon Town,25,3,17,5,18,26,-8,26,13
Barrow,25,2,15,8,14,44,-30,21,14
Grimsby,25,1,15,9,29,24,5,18,15
Sutton United,25,1,15,9,26,28,-2,18,16
Newport County,25,0,16,9,18,33,-15,16,17
Doncaster Rovers,25,1,11,13,24,28,-4,14,18
Colchester,25,1,11,13,18,28,-10,14,19
Crawley Town,25,1,7,17,34,37,-3,10,20
Crewe Alexandra,25,0,9,16,25,37,-12,9,21
Rochdale,25,0,9,16,17,45,-28,9,22
Gillingham,25,0,4,21,14,25,-11,4,23
Hartlepool,25,0,4,21,22,51,-29,4,24
Leyton Orient,26,22,4,0,38,8,30,70,1
Carlisle,26,17,9,0,41,22,19,60,2
Stevenage,26,15,11,0,29,21,8,56,3
Northampton Town,26,15,10,1,47,27,20,55,4
Walsall,26,13,13,0,31,16,15,52,5
Stockport County,26,13,12,1,39,20,19,51,6
Bradford,26,12,14,0,26,32,-6,50,7
Salford City,26,11,14,1,40,26,14,47,8
Tranmere,26,8,14,4,31,32,-1,38,9
AFC Wimbledon,26,6,16,4,28,28,0,34,10
Harrogate Town,26,5,13,8,32,36,-4,28,11
Swindon Town,26,3,18,5,18,27,-9,27,12
Mansfield Town,26,4,14,8,35,34,1,26,13
Barrow,26,3,15,8,17,45,-28,24,14
Grimsby,26,2,15,9,32,24,8,21,15
Sutton United,26,2,15,9,26,29,-3,21,16
Newport County,26,0,17,9,20,34,-14,17,17
Doncaster Rovers,26,1,12,13,25,29,-4,15,18
Colchester,26,1,12,13,18,30,-12,15,19
Crawley Town,26,1,8,17,35,40,-5,11,20
Crewe Alexandra,26,0,10,16,25,38,-13,10,21
Rochdale,26,0,10,16,18,45,-27,10,22
Gillingham,26,0,4,22,14,25,-11,4,23
Hartlepool,26,0,4,22,23,53,-30,4,24
Leyton Orient,27,23,4,0,38,8,30,73,1
Carlisle,27,17,9,1,41,23,18,60,2
Northampton Town,27,16,10,1,51,27,24,58,3
Stevenage,27,15,12,0,29,22,7,57,4
Stockport County,27,14,12,1,39,21,18,54,5
Walsall,27,13,13,1,31,17,14,52,6
Salford City,27,12,14,1,44,27,17,50,7
Bradford,27,12,14,1,26,34,-8,50,8
Tranmere,27,9,14,4,32,33,-1,41,9
AFC Wimbledon,27,7,16,4,29,29,0,37,10
Swindon Town,27,4,18,5,20,28,-8,30,11
Harrogate Town,27,5,13,9,32,38,-6,28,12
Mansfield Town,27,4,15,8,35,36,-1,27,13
Barrow,27,4,15,8,18,45,-27,27,14
Grimsby,27,2,16,9,32,26,6,22,15
Sutton United,27,2,15,10,27,30,-3,21,16
Newport County,27,0,17,10,20,34,-14,17,17
Doncaster Rovers,27,1,13,13,26,31,-5,16,18
Colchester,27,1,13,13,19,31,-12,16,19
Crawley Town,27,1,9,17,37,41,-4,12,20
Crewe Alexandra,27,0,11,16,27,39,-12,11,21
Rochdale,27,0,10,17,18,45,-27,10,22
Gillingham,27,0,5,22,14,26,-12,5,23
Hartlepool,27,0,5,22,26,53,-27,5,24
Leyton Orient,28,23,5,0,39,8,31,74,1
Northampton Town,28,17,10,1,53,27,26,61,2
Carlisle,28,17,10,1,43,25,18,61,3
Stevenage,28,16,12,0,31,22,9,60,4
Stockport County,28,15,12,1,47,22,25,57,5
Salford City,28,13,14,1,44,29,15,53,6
Walsall,28,13,14,1,33,18,15,53,7
Bradford,28,12,15,1,26,34,-8,51,8
Tranmere,28,9,15,4,33,35,-2,42,9
AFC Wimbledon,28,8,16,4,31,29,2,40,10
Swindon Town,28,4,19,5,20,28,-8,31,11
Mansfield Town,28,5,15,8,37,37,0,30,12
Harrogate Town,28,5,13,10,32,45,-13,28,13
Barrow,28,4,16,8,19,46,-27,28,14
Grimsby,28,2,17,9,33,27,6,23,15
Sutton United,28,2,16,10,28,32,-4,22,16
Newport County,28,0,18,10,20,37,-17,18,17
Doncaster Rovers,28,1,14,13,26,34,-8,17,18
Colchester,28,1,14,13,20,33,-13,17,19
Crawley Town,28,1,10,17,38,44,-6,13,20
Crewe Alexandra,28,0,12,16,29,41,-12,12,21
Rochdale,28,0,11,17,19,45,-26,11,22
Gillingham,28,0,6,22,14,26,-12,6,23
Hartlepool,28,0,5,23,26,56,-30,5,24
Leyton Orient,29,24,5,0,39,8,31,77,1
Northampton Town,29,18,10,1,56,27,29,64,2
Carlisle,29,18,10,1,46,27,19,64,3
Stevenage,29,17,12,0,33,22,11,63,4
Stockport County,29,16,12,1,48,22,26,60,5
Walsall,29,14,14,1,36,19,17,56,6
Salford City,29,14,14,1,44,29,15,56,7
Bradford,29,13,15,1,28,34,-6,54,8
Tranmere,29,9,16,4,33,38,-5,43,9
AFC Wimbledon,29,8,17,4,31,29,2,41,10
Swindon Town,29,4,20,5,22,30,-8,32,11
Mansfield Town,29,5,16,8,37,37,0,31,12
Barrow,29,5,16,8,21,46,-25,31,13
Harrogate Town,29,5,14,10,34,45,-11,29,14
Sutton United,29,3,16,10,30,34,-4,25,15
Grimsby,29,2,18,9,35,27,8,24,16
Newport County,29,1,18,10,20,37,-17,21,17
Doncaster Rovers,29,1,15,13,29,36,-7,18,18
Colchester,29,1,15,13,21,33,-12,18,19
Crawley Town,29,1,11,17,41,44,-3,14,20
Crewe Alexandra,29,0,13,16,31,41,-10,13,21
Rochdale,29,0,11,18,19,46,-27,11,22
Gillingham,29,0,7,22,15,30,-15,7,23
Hartlepool,29,0,5,24,26,57,-31,5,24
Leyton Orient,30,24,6,0,41,9,32,78,1
Stevenage,30,18,12,0,33,23,10,66,2
Northampton Town,30,18,11,1,56,28,28,65,3
Carlisle,30,18,11,1,48,30,18,65,4
Stockport County,30,17,12,1,49,22,27,63,5
Walsall,30,14,15,1,36,20,16,57,6
Salford City,30,14,15,1,45,30,15,57,7
Bradford,30,13,16,1,29,34,-5,55,8
Tranmere,30,10,16,4,35,40,-5,46,9
AFC Wimbledon,30,8,18,4,33,30,3,42,10
Swindon Town,30,5,20,5,24,31,-7,35,11
Mansfield Town,30,5,17,8,37,40,-3,32,12
Barrow,30,5,16,9,21,47,-26,31,13
Harrogate Town,30,5,14,11,34,46,-12,29,14
Sutton United,30,3,17,10,31,35,-4,26,15
Grimsby,30,2,19,9,36,28,8,25,16
Newport County,30,1,19,10,22,38,-16,22,17
Colchester,30,2,15,13,22,33,-11,21,18
Doncaster Rovers,30,1,16,13,30,37,-7,19,19
Crawley Town,30,1,12,17,41,45,-4,15,20
Crewe Alexandra,30,0,14,16,31,41,-10,14,21
Rochdale,30,0,11,19,19,49,-30,11,22
Gillingham,30,0,8,22,15,33,-18,8,23
Hartlepool,30,0,6,24,27,58,-31,6,24
Leyton Orient,31,24,7,0,41,10,31,79,1
Stevenage,31,19,12,0,33,23,10,69,2
Northampton Town,31,18,12,1,58,30,28,66,3
Stockport County,31,18,12,1,50,22,28,66,4
Carlisle,31,18,12,1,48,32,16,66,5
Walsall,31,14,16,1,37,21,16,58,6
Salford City,31,14,16,1,45,30,15,58,7
Bradford,31,13,17,1,30,35,-5,56,8
Tranmere,31,10,17,4,36,41,-5,47,9
AFC Wimbledon,31,9,18,4,34,30,4,45,10
Swindon Town,31,5,21,5,25,32,-7,36,11
Mansfield Town,31,6,17,8,42,43,-1,35,12
Barrow,31,5,17,9,23,48,-25,32,13
Harrogate Town,31,5,14,12,37,49,-12,29,14
Sutton United,31,3,18,10,31,35,-4,27,15
Grimsby,31,2,20,9,37,30,7,26,16
Newport County,31,1,20,10,24,40,-16,23,17
Doncaster Rovers,31,2,16,13,34,39,-5,22,18
Colchester,31,2,15,14,24,36,-12,21,19
Crawley Town,31,2,12,17,42,46,-4,18,20
Crewe Alexandra,31,0,15,16,31,42,-11,15,21
Rochdale,31,0,11,20,19,51,-32,11,22
Gillingham,31,0,9,22,17,33,-16,9,23
Hartlepool,31,0,6,25,28,61,-33,6,24
Leyton Orient,32,25,7,0,42,10,32,82,1
Stevenage,32,20,12,0,35,24,11,72,2
Northampton Town,32,19,12,1,58,30,28,69,3
Stockport County,32,18,13,1,51,22,29,67,4
Carlisle,32,18,13,1,49,34,15,67,5
Walsall,32,14,17,1,38,21,17,59,6
Salford City,32,14,17,1,46,32,14,59,7
Bradford,32,13,18,1,32,35,-3,57,8
Tranmere,32,10,18,4,37,43,-6,48,9
AFC Wimbledon,32,9,19,4,36,31,5,46,10
Swindon Town,32,5,22,5,26,34,-8,37,11
Mansfield Town,32,6,18,8,42,46,-4,36,12
Barrow,32,6,17,9,26,49,-23,35,13
Harrogate Town,32,5,15,12,37,51,-14,30,14
Sutton United,32,3,19,10,34,36,-2,28,15
Grimsby,32,2,21,9,38,32,6,27,16
Doncaster Rovers,32,3,16,13,34,40,-6,25,17
Newport County,32,1,21,10,27,40,-13,24,18
Colchester,32,2,16,14,24,37,-13,22,19
Crawley Town,32,2,12,18,42,47,-5,18,20
Crewe Alexandra,32,0,16,16,33,43,-10,16,21
Rochdale,32,0,11,21,20,52,-32,11,22
Gillingham,32,0,10,22,18,35,-17,10,23
Hartlepool,32,0,6,26,29,63,-34,6,24
Leyton Orient,33,25,8,0,42,10,32,83,1
Stevenage,33,21,12,0,37,25,12,75,2
Northampton Town,33,19,13,1,59,31,28,70,3
Stockport County,33,18,14,1,51,24,27,68,4
Carlisle,33,18,14,1,50,34,16,68,5
Walsall,33,14,18,1,42,24,18,60,6
Salford City,33,14,18,1,46,32,14,60,7
Bradford,33,13,19,1,33,35,-2,58,8
Tranmere,33,10,19,4,37,44,-7,49,9
AFC Wimbledon,33,9,20,4,38,31,7,47,10
Swindon Town,33,6,22,5,27,36,-9,40,11
Mansfield Town,33,6,19,8,43,48,-5,37,12
Barrow,33,6,18,9,29,50,-21,36,13
Harrogate Town,33,5,15,13,38,51,-13,30,14
Grimsby,33,3,21,9,38,33,5,30,15
Doncaster Rovers,33,4,16,13,36,41,-5,28,16
Sutton United,33,3,19,11,37,36,1,28,17
Colchester,33,3,16,14,28,37,-9,25,18
Newport County,33,1,22,10,28,40,-12,25,19
Crawley Town,33,2,13,18,43,49,-6,19,20
Crewe Alexandra,33,0,16,17,34,44,-10,16,21
Gillingham,33,0,11,22,19,37,-18,11,22
Rochdale,33,0,11,22,21,58,-37,11,23
Hartlepool,33,0,7,26,29,65,-36,7,24
Leyton Orient,34,25,9,0,43,11,32,84,1
Stevenage,34,22,12,0,37,25,12,78,2
Northampton Town,34,19,14,1,60,31,29,71,3
Stockport County,34,18,15,1,51,24,27,69,4
Carlisle,34,18,15,1,51,34,17,69,5
Walsall,34,14,19,1,43,24,19,61,6
Salford City,34,14,19,1,48,36,12,61,7
Bradford,34,13,20,1,34,35,-1,59,8
Tranmere,34,10,20,4,38,46,-8,50,9
AFC Wimbledon,34,9,21,4,40,32,8,48,10
Swindon Town,34,6,23,5,28,36,-8,41,11
Mansfield Town,34,7,19,8,43,49,-6,40,12
Barrow,34,6,19,9,30,51,-21,37,13
Grimsby,34,4,21,9,41,34,7,33,14
Harrogate Town,34,5,15,14,38,52,-14,30,15
Sutton United,34,3,20,11,37,36,1,29,16
Doncaster Rovers,34,4,16,14,38,43,-5,28,17
Colchester,34,3,17,14,31,39,-8,26,18
Newport County,34,1,23,10,31,42,-11,26,19
Crawley Town,34,3,13,18,44,50,-6,22,20
Crewe Alexandra,34,0,17,17,35,45,-10,17,21
Gillingham,34,0,12,22,19,38,-19,12,22
Rochdale,34,0,11,23,22,59,-37,11,23
Hartlepool,34,0,8,26,31,66,-35,8,24
Leyton Orient,35,26,9,0,44,11,33,87,1
Stevenage,35,23,12,0,39,25,14,81,2
Northampton Town,35,19,15,1,61,31,30,72,3
Stockport County,35,18,16,1,52,24,28,70,4
Carlisle,35,18,16,1,55,35,20,70,5
Walsall,35,14,20,1,44,24,20,62,6
Salford City,35,14,20,1,50,36,14,62,7
Bradford,35,13,21,1,34,35,-1,60,8
Tranmere,35,10,21,4,38,47,-9,51,9
AFC Wimbledon,35,9,22,4,42,33,9,49,10
Mansfield Town,35,8,19,8,45,50,-5,43,11
Swindon Town,35,6,24,5,31,37,-6,42,12
Barrow,35,6,20,9,30,52,-22,38,13
Grimsby,35,5,21,9,41,34,7,36,14
Harrogate Town,35,5,15,15,40,52,-12,30,15
Sutton United,35,3,21,11,39,37,2,30,16
Doncaster Rovers,35,4,17,14,40,43,-3,29,17
Colchester,35,3,18,14,33,40,-7,27,18
Newport County,35,1,24,10,32,43,-11,27,19
Crawley Town,35,3,14,18,44,51,-7,23,20
Crewe Alexandra,35,0,18,17,36,46,-10,18,21
Gillingham,35,0,12,23,20,42,-22,12,22
Rochdale,35,0,11,24,23,60,-37,11,23
Hartlepool,35,0,9,26,32,67,-35,9,24
Leyton Orient,36,27,9,0,47,12,35,90,1
Stevenage,36,24,12,0,39,25,14,84,2
Northampton Town,36,20,15,1,63,31,32,75,3
Stockport County,36,19,16,1,53,24,29,73,4
Carlisle,36,19,16,1,56,37,19,73,5
Walsall,36,14,21,1,44,24,20,63,6
Salford City,36,14,21,1,52,37,15,63,7
Bradford,36,13,22,1,34,36,-2,61,8
Tranmere,36,10,22,4,38,47,-9,52,9
AFC Wimbledon,36,9,23,4,44,34,10,50,10
Mansfield Town,36,9,19,8,48,51,-3,46,11
Swindon Town,36,7,24,5,31,37,-6,45,12
Barrow,36,6,21,9,32,52,-20,39,13
Grimsby,36,5,22,9,41,34,7,37,14
Doncaster Rovers,36,5,17,14,42,44,-2,32,15
Harrogate Town,36,5,16,15,40,52,-12,31,16
Sutton United,36,3,22,11,40,40,0,31,17
Colchester,36,3,19,14,34,40,-6,28,18
Newport County,36,1,25,10,32,44,-12,28,19
Crawley Town,36,3,15,18,44,52,-8,24,20
Crewe Alexandra,36,0,19,17,36,47,-11,19,21
Gillingham,36,0,13,23,21,46,-25,13,22
Rochdale,36,0,11,25,23,62,-39,11,23
Hartlepool,36,0,10,26,32,67,-35,10,24
Leyton Orient,37,28,9,0,49,13,36,93,1
Stevenage,37,25,12,0,41,26,15,87,2
Northampton Town,37,21,15,1,65,32,33,78,3
Stockport County,37,20,16,1,56,26,30,76,4
Carlisle,37,20,16,1,60,39,21,76,5
Walsall,37,15,21,1,44,28,16,66,6
Salford City,37,15,21,1,53,39,14,66,7
Bradford,37,13,23,1,34,38,-4,62,8
Tranmere,37,10,23,4,40,48,-8,53,9
AFC Wimbledon,37,9,24,4,47,35,12,51,10
Mansfield Town,37,10,19,8,49,53,-4,49,11
Swindon Town,37,8,24,5,33,38,-5,48,12
Grimsby,37,6,22,9,41,35,6,40,13
Barrow,37,6,22,9,33,54,-21,40,14
Doncaster Rovers,37,5,18,14,43,45,-2,33,15
Harrogate Town,37,5,17,15,41,53,-12,32,16
Sutton United,37,3,23,11,40,40,0,32,17
Newport County,37,2,25,10,37,46,-9,31,18
Colchester,37,3,20,14,37,41,-4,29,19
Crawley Town,37,3,16,18,45,53,-8,25,20
Crewe Alexandra,37,0,20,17,37,47,-10,20,21
Gillingham,37,0,14,23,22,47,-25,14,22
Hartlepool,37,0,11,26,33,68,-35,11,23
Rochdale,37,0,11,26,23,65,-42,11,24
Leyton Orient,38,29,9,0,50,13,37,96,1
Stevenage,38,26,12,0,42,26,16,90,2
Northampton Town,38,22,15,1,68,34,34,81,3
Stockport County,38,21,16,1,58,26,32,79,4
Carlisle,38,21,16,1,62,40,22,79,5
Salford City,38,16,21,1,53,39,14,69,6
Walsall,38,15,22,1,44,28,16,67,7
Bradford,38,13,24,1,34,39,-5,63,8
Tranmere,38,10,24,4,41,48,-7,54,9
Mansfield Town,38,11,19,8,50,53,-3,52,10
AFC Wimbledon,38,9,25,4,48,37,11,52,11
Swindon Town,38,9,24,5,35,40,-5,51,12
Barrow,38,6,23,9,35,56,-21,41,13
Grimsby,38,6,22,10,41,36,5,40,14
Doncaster Rovers,38,5,19,14,45,46,-1,34,15
Harrogate Town,38,5,18,15,42,55,-13,33,16
Sutton United,38,3,24,11,40,41,-1,33,17
Newport County,38,2,26,10,38,47,-9,32,18
Colchester,38,3,21,14,37,43,-6,30,19
Crawley Town,38,3,17,18,45,53,-8,26,20
Crewe Alexandra,38,0,21,17,39,47,-8,21,21
Gillingham,38,0,14,24,23,48,-25,14,22
Hartlepool,38,0,12,26,33,68,-35,12,23
Rochdale,38,0,12,26,24,68,-44,12,24
Leyton Orient,39,30,9,0,51,13,38,99,1
Stevenage,39,27,12,0,44,27,17,93,2
Northampton Town,39,23,15,1,68,35,33,84,3
Stockport County,39,22,16,1,58,29,29,82,4
Carlisle,39,22,16,1,64,41,23,82,5
Salford City,39,16,22,1,54,41,13,70,6
Walsall,39,15,23,1,46,28,18,68,7
Bradford,39,13,25,1,35,40,-5,64,8
Mansfield Town,39,12,19,8,51,53,-2,55,9
Tranmere,39,10,25,4,43,49,-6,55,10
Swindon Town,39,10,24,5,37,41,-4,54,11
AFC Wimbledon,39,9,26,4,51,37,14,53,12
Grimsby,39,7,22,10,42,37,5,43,13
Barrow,39,6,24,9,37,59,-22,42,14
Doncaster Rovers,39,5,20,14,48,47,1,35,15
Harrogate Town,39,5,19,15,42,57,-15,34,16
Sutton United,39,3,25,11,41,42,-1,34,17
Newport County,39,2,27,10,38,50,-12,33,18
Colchester,39,3,22,14,38,44,-6,31,19
Crawley Town,39,3,17,19,47,57,-10,26,20
Crewe Alexandra,39,0,21,18,40,47,-7,21,21
Gillingham,39,0,15,24,23,48,-25,15,22
Hartlepool,39,0,12,27,35,70,-35,12,23
Rochdale,39,0,12,27,25,69,-44,12,24
Leyton Orient,40,31,9,0,52,13,39,102,1
Stevenage,40,28,12,0,45,28,17,96,2
Northampton Town,40,24,15,1,68,35,33,87,3
Stockport County,40,23,16,1,58,29,29,85,4
Carlisle,40,23,16,1,64,42,22,85,5
Salford City,40,17,22,1,54,42,12,73,6
Walsall,40,16,23,1,46,28,18,71,7
Bradford,40,14,25,1,35,41,-6,67,8
Swindon Town,40,11,24,5,38,42,-4,57,9
Tranmere,40,10,26,4,43,49,-6,56,10
Mansfield Town,40,12,19,9,51,54,-3,55,11
AFC Wimbledon,40,9,27,4,55,38,17,54,12
Grimsby,40,7,23,10,42,38,4,44,13
Barrow,40,6,25,9,40,59,-19,43,14
Doncaster Rovers,40,5,21,14,49,47,2,36,15
Newport County,40,3,27,10,39,50,-11,36,16
Harrogate Town,40,5,20,15,43,58,-15,35,17
Sutton United,40,3,26,11,42,42,0,35,18
Colchester,40,3,23,14,38,46,-8,32,19
Crawley Town,40,3,18,19,49,58,-9,27,20
Crewe Alexandra,40,0,22,18,42,48,-6,22,21
Gillingham,40,0,15,25,23,48,-25,15,22
Hartlepool,40,0,13,27,37,72,-35,13,23
Rochdale,40,0,13,27,26,70,-44,13,24
Leyton Orient,41,31,10,0,53,15,38,103,1
Stevenage,41,29,12,0,45,29,16,99,2
Northampton Town,41,24,16,1,68,35,33,88,3
Stockport County,41,23,17,1,59,29,30,86,4
Carlisle,41,23,16,2,65,42,23,85,5
Salford City,41,17,22,2,55,43,12,73,6
Walsall,41,16,23,2,47,28,19,71,7
Bradford,41,14,25,2,35,43,-8,67,8
Swindon Town,41,12,24,5,38,43,-5,60,9
Mansfield Town,41,12,20,9,51,58,-7,56,10
Tranmere,41,10,26,5,43,51,-8,56,11
AFC Wimbledon,41,9,27,5,56,38,18,54,12
Grimsby,41,7,24,10,44,39,5,45,13
Barrow,41,6,25,10,40,59,-19,43,14
Doncaster Rovers,41,5,21,15,49,49,0,36,15
Newport County,41,3,27,11,39,51,-12,36,16
Harrogate Town,41,5,20,16,45,58,-13,35,17
Sutton United,41,3,26,12,42,44,-2,35,18
Colchester,41,3,23,15,39,48,-9,32,19
Crawley Town,41,3,18,20,50,60,-10,27,20
Crewe Alexandra,41,0,22,19,42,48,-6,22,21
Gillingham,41,0,15,26,23,48,-25,15,22
Hartlepool,41,0,13,28,39,76,-37,13,23
Rochdale,41,0,13,28,26,70,-44,13,24
Leyton Orient,42,32,10,0,54,15,39,106,1
Stevenage,42,30,12,0,46,29,17,102,2
Northampton Town,42,24,17,1,70,35,35,89,3
Stockport County,42,23,18,1,60,30,30,87,4
Carlisle,42,23,17,2,67,43,24,86,5
Salford City,42,17,23,2,57,43,14,74,6
Walsall,42,16,24,2,47,28,19,72,7
Bradford,42,14,26,2,37,43,-6,68,8
Swindon Town,42,12,25,5,39,45,-6,61,9
Mansfield Town,42,13,20,9,53,59,-6,59,10
Tranmere,42,10,27,5,44,52,-8,57,11
AFC Wimbledon,42,9,28,5,58,39,19,55,12
Grimsby,42,7,25,10,44,39,5,46,13
Barrow,42,6,26,10,42,60,-18,44,14
Doncaster Rovers,42,5,22,15,49,49,0,37,15
Newport County,42,3,28,11,39,52,-13,37,16
Sutton United,42,3,27,12,42,46,-4,36,17
Harrogate Town,42,5,20,17,45,61,-16,35,18
Colchester,42,3,23,16,40,48,-8,32,19
Crawley Town,42,3,18,21,51,63,-12,27,20
Crewe Alexandra,42,0,22,20,42,48,-6,22,21
Gillingham,42,0,15,27,24,48,-24,15,22
Hartlepool,42,0,14,28,42,79,-37,14,23
Rochdale,42,0,13,29,26,73,-47,13,24
Leyton Orient,43,33,10,0,55,15,40,109,1
Stevenage,43,31,12,0,48,31,17,105,2
Northampton Town,43,25,17,1,72,36,36,92,3
Stockport County,43,24,18,1,61,30,31,90,4
Carlisle,43,24,17,2,70,44,26,89,5
Salford City,43,18,23,2,60,43,17,77,6
Walsall,43,17,24,2,48,30,18,75,7
Bradford,43,15,26,2,38,43,-5,71,8
Swindon Town,43,13,25,5,42,47,-5,64,9
Mansfield Town,43,14,20,9,54,60,-6,62,10
Tranmere,43,11,27,5,47,53,-6,60,11
AFC Wimbledon,43,10,28,5,60,40,20,58,12
Grimsby,43,7,26,10,46,41,5,47,13
Barrow,43,6,27,10,44,60,-16,45,14
Newport County,43,4,28,11,39,52,-13,40,15
Doncaster Rovers,43,5,23,15,50,50,0,38,16
Sutton United,43,3,28,12,43,47,-4,37,17
Harrogate Town,43,5,21,17,45,62,-17,36,18
Colchester,43,3,24,16,41,50,-9,33,19
Crawley Town,43,3,19,21,52,64,-12,28,20
Crewe Alexandra,43,0,23,20,42,48,-6,23,21
Gillingham,43,0,16,27,24,48,-24,16,22
Hartlepool,43,0,14,29,44,79,-35,14,23
Rochdale,43,0,14,29,26,76,-50,14,24
Leyton Orient,44,34,10,0,55,15,40,112,1
Stevenage,44,32,12,0,49,31,18,108,2
Northampton Town,44,25,18,1,74,36,38,93,3
Stockport County,44,24,19,1,64,30,34,91,4
Carlisle,44,24,18,2,72,46,26,90,5
Salford City,44,18,24,2,60,43,17,78,6
Walsall,44,17,25,2,50,33,17,76,7
Bradford,44,15,27,2,40,45,-5,72,8
Swindon Town,44,14,25,5,45,48,-3,67,9
Mansfield Town,44,14,21,9,55,63,-8,63,10
Tranmere,44,11,28,5,50,53,-3,61,11
AFC Wimbledon,44,10,29,5,62,41,21,59,12
Grimsby,44,7,27,10,50,41,9,48,13
Barrow,44,6,27,11,45,60,-15,45,14
Newport County,44,4,29,11,39,53,-14,41,15
Doncaster Rovers,44,5,23,16,50,51,-1,38,16
Sutton United,44,3,28,13,46,52,-6,37,17
Harrogate Town,44,5,21,18,46,64,-18,36,18
Colchester,44,3,24,17,42,52,-10,33,19
Crawley Town,44,3,19,22,53,67,-14,28,20
Crewe Alexandra,44,0,23,21,44,49,-5,23,21
Gillingham,44,0,16,28,24,49,-25,16,22
Hartlepool,44,0,14,30,45,81,-36,14,23
Rochdale,44,0,14,30,27,78,-51,14,24
Leyton Orient,45,35,10,0,55,15,40,115,1
Stevenage,45,33,12,0,50,31,19,111,2
Northampton Town,45,25,19,1,77,36,41,94,3
Stockport County,45,24,20,1,66,32,34,92,4
Carlisle,45,24,19,2,74,50,24,91,5
Salford City,45,18,25,2,61,45,16,79,6
Walsall,45,17,26,2,50,34,16,77,7
Bradford,45,15,28,2,43,46,-3,73,8
Swindon Town,45,14,26,5,46,49,-3,68,9
Mansfield Town,45,14,22,9,56,63,-7,64,10
Tranmere,45,11,29,5,50,54,-4,62,11
AFC Wimbledon,45,10,30,5,64,44,20,60,12
Grimsby,45,7,28,10,51,41,10,49,13
Barrow,45,6,28,11,46,61,-15,46,14
Newport County,45,4,30,11,39,53,-14,42,15
Doncaster Rovers,45,5,24,16,53,51,2,39,16
Sutton United,45,3,29,13,46,55,-9,38,17
Harrogate Town,45,5,22,18,47,66,-19,37,18
Colchester,45,3,25,17,43,52,-9,34,19
Crawley Town,45,3,19,23,55,72,-17,28,20
Crewe Alexandra,45,0,24,21,45,50,-5,24,21
Gillingham,45,0,16,29,24,50,-26,16,22
Hartlepool,45,0,14,31,45,81,-36,14,23
Rochdale,45,0,14,31,27,78,-51,14,24
Leyton Orient,46,35,11,0,55,15,40,116,1
Stevenage,46,33,13,0,52,32,20,112,2
Northampton Town,46,25,20,1,79,38,41,95,3
Stockport County,46,24,21,1,68,33,35,93,4
Carlisle,46,24,20,2,76,51,25,92,5
Salford City,46,18,26,2,62,46,16,80,6
Walsall,46,17,27,2,51,34,17,78,7
Bradford,46,15,29,2,43,46,-3,74,8
Swindon Town,46,15,26,5,48,49,-1,71,9
Mansfield Town,46,14,23,9,57,64,-7,65,10
Tranmere,46,11,30,5,50,55,-5,63,11
AFC Wimbledon,46,10,31,5,65,47,18,61,12
Grimsby,46,7,28,11,53,44,9,49,13
Barrow,46,6,28,12,46,61,-15,46,14
Newport County,46,4,30,12,39,55,-16,42,15
Doncaster Rovers,46,5,24,17,54,52,2,39,16
Sutton United,46,3,29,14,48,56,-8,38,17
Harrogate Town,46,5,22,19,48,68,-20,37,18
Colchester,46,3,25,18,44,54,-10,34,19
Crawley Town,46,3,19,24,57,74,-17,28,20
Crewe Alexandra,46,0,24,22,46,52,-6,24,21
Gillingham,46,0,16,30,25,50,-25,16,22
Hartlepool,46,0,14,32,46,84,-38,14,23
Rochdale,46,0,14,32,28,80,-52,14,24
