Team,Matches,Won,Drawn,Lost,GF,GA,GD,Points,Rank
Estoril,31,3,18,10,38,45,-7,27,12
Famalicao,31,3,17,11,29,37,-8,26,13
Gil Vicente,31,3,14,14,28,52,-24,23,14
Portimonense,31,2,15,14,21,60,-39,21,15
Santa Clara,31,2,12,17,20,37,-17,18,16
Maritimo,31,0,11,20,15,70,-55,11,17
Pacos Ferreira,31,0,9,22,20,64,-44,9,18
Benfica,32,28,4,0,88,20,68,88,1
Porto,32,28,4,0,78,19,59,88,2
Sporting Lisbon,32,26,3,3,71,23,48,81,3
Sporting Braga,32,26,3,3,78,32,46,81,4
Vizela,32,14,12,6,43,28,15,54,5
Casa Pia AC,32,9,14,9,27,40,-13,41,6
Guimaraes,32,7,16,9,28,40,-12,37,7
Arouca,32,7,15,10,46,51,-5,36,8
Chaves,32,6,17,9,22,20,2,35,9
Rio Ave,32,6,17,9,41,45,-4,35,10
Boavista,32,5,14,13,45,58,-13,29,11
Estoril,32,3,19,10,38,45,-7,28,12
Famalicao,32,3,18,11,30,37,-7,27,13
Gil Vicente,32,3,15,14,31,54,-23,24,14
Portimonense,32,2,16,14,23,62,-39,22,15
Santa Clara,32,2,13,17,21,40,-19,19,16
Maritimo,32,0,12,20,15,70,-55,12,17
Pacos Ferreira,32,0,10,22,21,65,-44,10,18
Benfica,33,29,4,0,94,23,71,91,1
Porto,33,29,4,0,81,21,60,91,2
Sporting Lisbon,33,27,3,3,72,24,48,84,3
Sporting Braga,33,27,3,3,79,33,46,84,4
Vizela,33,14,13,6,43,28,15,55,5
Casa Pia AC,33,9,15,9,28,42,-14,42,6
Arouca,33,8,15,10,49,52,-3,39,7
Guimaraes,33,7,17,9,29,43,-14,38,8
Chaves,33,6,18,9,22,22,0,36,9
Rio Ave,33,6,18,9,42,48,-6,36,10
Boavista,33,5,14,14,47,59,-12,29,11
Estoril,33,3,19,11,39,45,-6,28,12
Famalicao,33,3,18,12,30,40,-10,27,13
Gil Vicente,33,3,15,15,31,59,-28,24,14
Portimonense,33,2,16,15,23,63,-40,22,15
Santa Clara,33,2,13,18,23,41,-18,19,16
Maritimo,33,0,12,21,15,72,-57,12,17
Pacos Ferreira,33,0,11,22,22,67,-45,11,18
Benfica,34,30,4,0,99,24,75,94,1
Porto,34,30,4,0,84,22,62,94,2
Sporting Braga,34,28,3,3,83,34,49,87,3
Sporting Lisbon,34,28,3,3,73,25,48,87,4
Vizela,34,15,13,6,44,28,16,58,5
Casa Pia AC,34,10,15,9,29,43,-14,45,6
Arouca,34,9,15,10,50,53,-3,42,7
Guimaraes,34,7,18,9,30,44,-14,39,8
Chaves,34,6,19,9,22,24,-2,37,9
Rio Ave,34,6,19,9,44,48,-4,37,10
Boavista,34,5,15,14,49,59,-10,30,11
Estoril,34,3,20,11,40,46,-6,29,12
Famalicao,34,3,19,12,32,40,-8,28,13
Gil Vicente,34,3,16,15,32,59,-27,25,14
Portimonense,34,2,17,15,23,64,-41,23,15
Santa Clara,34,2,14,18,24,44,-20,20,16
Maritimo,34,0,13,21,17,73,-56,13,17
Pacos Ferreira,34,0,11,23,23,68,-45,11,18
